id,Event,Site,Date,White,Black,Result,BlackElo,ECO,WhiteElo,WhiteWon,BlackWon
541185,Wch U12,Bratislava,1993,"Antschev, N.","Sitnick, Maxim",1-0,,C89,,1,0
541809,Wch U14,Bratislava,1993,"Rangarajan, K.","Castillo, A.",1/2-1/2,,C89,,0,0
542418,Wch U10,Bratislava,1993,"Pareshishvili, Giorgi","Federic, Pavol",1/2-1/2,,C89,,0,0
543076,Wch U14,Bratislava,1993,"Mchedlishvili, Mikheil","Janahi, Zeyaad",1-0,2205,C89,,1,0
543867,Wch U14,Bratislava,1993,"Francis, V.","Kuba, Guenter",0-1,,C89,,0,1
544318,Wch U12 Girls,Bratislava,1993,"Morkunaite, Egle","Bernard, M.",1/2-1/2,,C89,,0,0
545234,Wch U14,Bratislava,1993,"Mastrovasilis, Athanasios","Castillo, A.",1-0,,C89,,1,0
545895,Bruchkoebel MVT,Bruchkoebel,1993,"Frank, T.","Schuchardt, Guenter",0-1,,C89,,0,1
546344,Brussels zt,Brussels,1993,"Apicella, Manuel","David, Alberto",1/2-1/2,2380,C89,2495,0,0
546869,Mikrometal Cup,Budapest,1993,"Kanyadi, Zoltan","Egri, Laszlo",0-1,,C89,,0,1
547492,Budapest FS04 GM,Budapest,1993,"Szalanczy, Emil","Lukacs, Peter",1/2-1/2,2480,C89,2365,0,0
547983,Spring op,Budapest,1993,"Gyorgy, P.","Lochte, Thomas",0-1,2260,C89,,0,1
548446,Budapest FS03 IM,Budapest,1993,"Rade, Miroslav","Truta, Srecko",0-1,2310,C89,2255,0,1
548962,Budapest FS08 GM,Budapest,1993,"Szalanczy, Emil","Jeric, Simon",0-1,2365,C89,2360,0,1
549620,JUG-chT,Cetinje,1993,"Popovic, Petar","Pavlovic, Milos",1/2-1/2,2455,C89,2520,0,0
550189,ARG-chT,Chaco,1993,"Nunez, Flavio","Mastroianni, M.",0-1,,C89,,0,1
550616,ARG-chT,Chaco,1993,"Escandon, Federico","Luna, Julio",1/2-1/2,,C89,2120,0,0
551267,Clichy,Clichy,1993,"Apicella, Manuel","Hauchard, Arnaud",0-1,2450,C89,2495,0,1
551884,Copenhagen op2,Copenhagen,1993,"Bjerring, Kai","Brinck Claussen, Bjorn",0-1,2385,C89,2350,0,1
554460,Debrecen-A,Debrecen,1993,"Videki, Sandor","Kirchner, Thomas",1/2-1/2,2275,C89,2415,0,0
554837,Dortmund,Dortmund,1993,"Dolmatov, Sergey","Kamsky, Gata",0-1,2655,C89,2615,0,1
555471,Dublin zt,Dublin,1993,"Duncan, Christopher R","Moynihan, Kieran",1-0,,C89,2285,1,0
556239,Eger op,Eger,1993,"Tengely, Szabolcs","Starc, Christian",1-0,,C89,2210,1,0
557076,PF-ch,Eisenberg,1993,"Ranker, Klemens","Biedinger, Christian",0-1,,C89,,0,1
557562,Elgoibar,Elgoibar,1993,"Milos, Gilberto","Sanz Alonso, Francisco Javier",1/2-1/2,2410,C89,2565,0,0
558270,Farum op (Women),Farum,1993,"Sziva, Erika","Hoiberg, Nina",1/2-1/2,2210,C89,2235,0,0
558888,FIN-chT,FIN,1993,"Kokkila, Tero","Norri, Joose",1-0,2400,C89,,1,0
559516,FIN-chT,FIN,1993,"Helenius, Martti","Westerinen, Heikki MJ",1-0,2380,C89,2255,1,0
560205,Florida Valle op,Florida Valle,1993,"Nemesio, S.","Ramis, Jorge",0-1,,C89,,0,1
560635,FRA,FRA,1993,"Pilotelle, Barbara","Chaude de Silans, Chantal",1-0,,C89,2060,1,0
561402,Bundesliga 9293,Germany,1993,"Enders, Peter","Goldberg, Alexander",0-1,2365,C89,2490,0,1
561901,BL9293 (Women),Germany,1993,"Heyme, Sibylle","Bade, Heidrun",1-0,2020,C89,,1,0
562506,Oberliga Ost B9293,Germany,1993,"Riedel, F.","Kertscher, Bernd",1/2-1/2,,C89,,0,0
563371,Oberliga Nord W9293,Germany,1993,"Lunkmoss, Gerhard","Czeremin, Claus",1-0,,C89,,1,0
564167,Oberliga Nord O9293,Germany,1993,"Liesecke, Alfred","Richter, Hans Peter",0-1,,C89,2070,0,1
565040,Oberliga Nord N9293,Germany,1993,"Siemers, Joerg","Wiemer, Juergen",1-0,,C89,2205,1,0
565749,NB MI,Germany,1993,Coduro,"Lipok, Erik",0-1,,C89,,0,1
566136,Giessen op,Giessen,1993,"Stojadinovic, Tomislav","Remling, Christian",0-1,,C89,,0,1
566823,Graz op,Graz,1993,"Nowrouzi, M.","Wenger, K.",0-1,,C89,,0,1
567214,Graz op,Graz,1993,"Probat, Bernd","Schieder, Josef",1/2-1/2,,C89,,0,0
567601,GER-ch int U20,Hamburg,1993,"Schneider, Frank","Pedersen, Daniel Vesterbaek",1/2-1/2,2215,C89,2240,0,0
568689,GER-ch int U20,Hamburg,1993,"Klein, J.","Michalczak, Thomas",1/2-1/2,,C89,,0,0
569391,SSL-ch,Helsinki,1993,"Ponnio, Toni","Nyysti, Sampsa",1-0,,C89,,1,0
569930,RLPF-ch Seniors,Herxheim,1993,"Boeckenhaupt, Rudi","Frantzke, Helmut",1-0,,C89,,1,0
570435,Hlohovec op,Hlohovec,1993,Batka,"Feranec, Milan",1-0,,C89,,1,0
570829,HUN-chT2,HUN,1993,"Binder, Tamas","Baranyai, Szabolcs Jr",1-0,,C89,2300,1,0
571519,HUN-chT2,HUN,1993,"Princz, F.","Raba, Z.",0-1,,C89,,0,1
571979,HUN-ch,HUN,1993,"Tolnai, Tibor","Almasi, Zoltan",1/2-1/2,2580,C89,2490,0,0
572423,Hyvinkaa op,Hyvinkaa,1993,"Taipale, Reijo","Lehtinen, Antti",1/2-1/2,,C89,,0,0
573291,Isle of Man op,Isle of Man,1993,"Poyzer, I.","De Coverly, Roger",0-1,,C89,,0,1
573949,Jyvaskyla op,Jyvaskyla,1993,"Kokkila, Tero","Westerinen, Heikki MJ",1/2-1/2,2385,C89,2320,0,0
574713,Komotini GP,Komotini,1993,"Nikolaidis, Konstantinos","Delithanasis, Dimitrios",0-1,2215,C89,2315,0,1
575569,Asia-J,Kuala Lumpur,1993,"Al Modiahki, Mohamad","Malcolm, T.",1-0,,C89,2380,1,0
576119,Asia-chT,Kuala Lumpur,1993,"Zagrebelny, Sergey","Barcenilla, Rogelio",1/2-1/2,2465,C89,2490,0,0
577449,Las Palmas,Las Palmas,1993,"Anand, Viswanathan","Topalov, Veselin",1-0,2635,C89,2710,1,0
578095,Lippstadt,Lippstadt,1993,Comp Zugzwang,"Wehmeier, Stefan",1/2-1/2,2320,C89,,0,0
579061,London Lloyds,London,1993,"Adams, Michael","Stanton, William",1-0,2165,C89,2630,1,0
579615,POL-chT,Lubniewice,1993,"Byczynska, Joanna","Atlaska, Alina",1/2-1/2,,C89,2050,0,0
580386,Wch Team,Luzern,1993,"Rodriguez, Amador",Peng Xiaomin,1/2-1/2,2445,C89,2490,0,0
580920,Massy op,Massy,1993,"Pallandre, Fabrice","Bergez, Luc",1-0,,C89,,1,0
581575,Munich op9293,Munich,1993,"Schmidt Schaeffer, Sebastian","Blees, Albert",0-1,2415,C89,2260,0,1
582552,Nabereznye Chelny,Nabereznye Chelny,1993,"Muhutdinov, Marat","Berzinsh, Roland",1-0,2370,C89,2480,1,0
583386,CAN-chJ,Nanaimo,1993,"Marcil, M.","Castillo, A.",0-1,,C89,,0,1
584129,CAN-chJ,Nanaimo,1993,"Wu, Beatrice","Castillo, A.",0-1,,C89,,0,1
585128,FRA-ch,Nantes,1993,"Koch, Jean Rene","Hauchard, Arnaud",1/2-1/2,2450,C89,2500,0,0
585634,Neuwied op-B,Neuwied,1993,"Rausch, E.","Demir, Bilal",0-1,,C89,,0,1
586056,New York op,New York,1993,"Hellers, Ferdinand","Fang, Joseph",1-0,2330,C89,2565,1,0
586598,Olivos op,Olivos,1993,"Spata, Rafael","Ramis, Jorge",0-1,,C89,,0,1
587085,Palma de Mallorca4,Palma de Mallorca,1993,"Girona, A.","Saez Gabikagogeaskoa, Oscar",0-1,,C89,,0,1
587814,Pardubice,Pardubice,1993,"Dolmatov, Sergey","Blatny, Pavel",1-0,2510,C89,2630,1,0
588455,Paris op,Paris,1993,"Beckx, P.","Titli, Vincent",1/2-1/2,,C89,,0,0
589207,Paris op,Paris,1993,"Chery, Eric","Titli, Vincent",0-1,,C89,,0,1
589838,US op,Philadelphia,1993,"Desjardins, Andreas","Tsang, Hon Ki",0-1,2205,C89,,0,1
590341,Podgorica,Podgorica,1993,"Zontakh, Andrey","Pavlovic, Milos",1/2-1/2,2455,C89,2455,0,0
590817,Polanica Zdroj op,Polanica Zdroj,1993,"Zezulkin, Jurij","Klykow, Lukasz",1/2-1/2,2225,C89,2415,0,0
591695,EUCup Gr2,Portoroz,1993,"Cybulak, Adam","Mikac, Matjaz",0-1,2395,C89,2300,0,1
592420,Kurent,Ptuj,1993,"Riznar, Helena","Pinter, Andrej",0-1,,C89,,0,1
592872,Kurent,Ptuj,1993,"Roskar, Robert","Krnjovsek, Andrej",0-1,2075,C89,,0,1
593890,Reykjavik op,Reykjavik,1993,"Bergsson, Snorri","Sigfusson, Sigurdur",1/2-1/2,2290,C89,2265,0,0
594507,ROM-chT,ROM,1993,"Barbulescu, Dan","Sofronie, Iulian",0-1,2305,C89,2405,0,1
595127,Sala op,Sala,1993,"Bisco, Igor","Packa, Ladislav",1/2-1/2,2230,C89,,0,0
595774,San Sebastian op,San Sebastian,1993,"Gastanares Lopez, Javier","Sanz Alonso, Francisco Javier",0-1,2420,C89,,0,1
596274,Santiago ARAIS tt,Santiago,1993,"Bravo, Ricardo","Zapata, Marco",0-1,2230,C89,,0,1
596901,Sao Paulo zt,Sao Paulo,1993,"Milos, Gilberto","Egger, Jorge",1-0,2410,C89,2560,1,0
597535,Sevilla op,Sevilla,1993,"Dolmatov, Sergey","Khalifman, Alexander",1/2-1/2,2630,C89,2615,0,0
597937,Sevilla op,Sevilla,1993,"Magem Badals, Jorge","Pena, M.",1-0,,C89,2510,1,0
599755,St Petersburg op,St Petersburg,1993,"Muhutdinov, Marat","Nikolaidis, Ioannis",1-0,2440,C89,2485,1,0
601395,EU-ch U12,Szombathely,1993,"Manukian, Tigran","Zumtobel, Thomas",1-0,,C89,,1,0
602073,EU-ch U14,Szombathely,1993,"Dambacher, Martyn","Kuba, Guenter",0-1,,C89,,0,1
602586,EU-ch U10,Szombathely,1993,"Sarkisian, G.","Kochetkov, Maksim",0-1,,C89,,0,1
603106,EU-ch U14 Girls,Szombathely,1993,"Avramenko, N.","Kleyman, I.",1-0,,C89,,1,0
603680,SVK-ch,Topolcianky,1993,"Bochnicka, Vladimir","Mikulas, Dusan",0-1,2300,C89,,0,1
604189,Vilanova op,Vilanova,1993,Lopez,"Rius, J.",1/2-1/2,,C89,,0,0
604754,Villa Ballester op,Villa Ballester,1993,"Giaccio, Alfredo","Maciel, J.",1-0,,C89,2360,1,0
605527,Werfen op,Werfen,1993,"Klovans, Janis","Hicker, Harald",1-0,,C89,2415,1,0
606027,Aarhus-B,Aarhus,1994,"Husted, Peter","Pedersen, Daniel Vesterbaek",0-1,2230,C89,,0,1
606817,Capitol Territory-ch,Australia,1994,"Telfer, Kenneth","Abramov, Alex",0-1,,C89,2245,0,1
607210,Budapest FS04 IM-A,Budapest,1994,"Damjanovic, Vladimir","Lochte, Thomas",1-0,2230,C89,2380,1,0
607844,Budapest FS04 GM,Budapest,1994,"Liss, Eran","Lukacs, Peter",1/2-1/2,2485,C89,2460,0,0
608585,Budapest FS10 IM-A,Budapest,1994,"Simons, Rudi","Borocz, Istvan",0-1,2385,C89,2250,0,1
609385,Budapest FS05 IM,Budapest,1994,"Piven, Igor","Dovzik, Juri",1/2-1/2,2375,C89,2340,0,0
609863,Budapest FS10 GM,Budapest,1994,"Fogarasi, Tibor","Lukacs, Peter",1/2-1/2,2490,C89,2445,0,0
610347,Budapest FS04 IM (Women),Budapest,1994,"Cynolter Bognarne, Erzsebet","Lochte, Szilvia",1/2-1/2,2150,C89,2040,0,0
610730,Buenos Aires GP1,Buenos Aires,1994,"Converset, Juan Jose","Neme, Jorge",1-0,,C89,2335,1,0
611312,ESP-ch,Canete,1994,"Roiz Baztan, David","Ponce Navalon, Jose",1-0,,C89,2365,1,0
611862,Chicago op2,Chicago,1994,"Ivanov, Alexander","Chudnovsky, Jacob",0-1,,C89,2555,0,1
612650,USA-op,Chicago,1994,"Kinnaird, R.","Moody, David",0-1,,C89,,0,1
613683,Chicago op,Chicago,1994,"Karklins, Eric","Brady, L.",1/2-1/2,,C89,,0,0
614333,Detroit-ch MI clsC,Detroit,1994,"Seegers, P.","Gregg, T.",1-0,,C89,,1,0
615106,Detroit-ch MI op,Detroit,1994,"Smith, MA.","Jendras, G.",0-1,,C89,,0,1
615646,Detroit-ch MI op,Detroit,1994,"Taylor, E.","Drkulec, V.",0-1,,C89,,0,1
616413,Detroit Motor City opC,Detroit,1994,"Bezrutch, B.","Keeley, G.",1-0,,C89,,1,0
617125,Detroit-ch MI opB,Detroit,1994,"Rotberg, V.","Stockton, T.",1-0,,C89,,1,0
617670,Djakovo op,Djakovo,1994,"Horvath, Tamas","Stevic, Hrvoje",0-1,2200,C89,2475,0,1
618162,Djakovo op,Djakovo,1994,"Turkalj, Z.","Stevic, Hrvoje",0-1,2200,C89,,0,1
618928,Djakovo op,Djakovo,1994,"Kutuzovic, Branko","Stevic, Hrvoje",0-1,2200,C89,2365,0,1
619483,USA-ch amat North,Eastpointe,1994,"Vega, D.","Gregg, T.",1-0,,C89,,1,0
620167,Fortaleza op,Fortaleza,1994,"Souza, Ivan","Oliveira Filho, O.",1-0,,C89,2300,1,0
620839,Peer Gynt,Gausdal,1994,"Djurhuus, Rune","Pedersen, Daniel Vesterbaek",1-0,2235,C89,2470,1,0
621340,Oberliga Ost A9394,Germany,1994,"Bauer, J.","Geracik, Rudolf",0-1,,C89,,0,1
621820,Groningen op3,Groningen,1994,"Sternau, Almar","Wijks, W.",0-1,,C89,,0,1
622308,Groningen op3,Groningen,1994,"Cormehic, Z.","Radjabov, R.",0-1,2120,C89,,0,1
622896,Hlohovec op,Hlohovec,1994,"Nurkiewicz, Maciej","Berzinsh, Roland",0-1,2475,C89,2170,0,1
624488,Iraklio Schev,Iraklio,1994,"Georgiev, Krum","Foukakis, Theodoros",1-0,,C89,2465,1,0
625360,Karhula-ch,Karhula,1994,"Ronkko, Seppo","Lehtinen, Tero",0-1,,C89,,0,1
626371,Kassel op,Kassel,1994,"Wendland, Juergen","Schuchardt, Guenter",1/2-1/2,,C89,,0,0
626810,Linares,Linares,1994,"Kamsky, Gata","Polgar, Judit",1/2-1/2,2630,C89,2695,0,0
627376,PCA/Intel-GP,London,1994,"Anand, Viswanathan","Ivanchuk, Vassily",1/2-1/2,2695,C89,2720,0,0
627949,London op,London,1994,"Shepherd, Martin G","Stanton, William",1-0,2170,C89,,1,0
628639,Oberschwaben ch-B,Mengen,1994,"Dorer, Manfred","Rothmund, J.",1/2-1/2,,C89,,0,0
629104,Minsk,Minsk,1994,"Luther, Thomas","Kovalev, Andrei",1/2-1/2,2530,C89,2515,0,0
629811,Amber-rapid 3rd,Monte Carlo,1994,"Anand, Viswanathan","Kamsky, Gata",1/2-1/2,2695,C89,2715,0,0
630545,Moscow ol (Men),Moscow,1994,"Seegolam, Pradeep","Neumann, H.",1/2-1/2,,C89,,0,0
631298,Moscow ol (Men),Moscow,1994,"Bruno Richter, Yohannes","Bussachini, Michel",0-1,,C89,,0,1
631801,Moscow ol (Women),Moscow,1994,"Wahiddudin, Khairunisah","Lee Barcenilla, Lilibeth",1/2-1/2,,C89,,0,0
632453,Moscow ol (Men),Moscow,1994,"Thipsay, Praveen Mahadeo","Alarcon, Cesar",1-0,,C89,2505,1,0
632965,Muenster op,Muenster,1994,"Muller, Frank","Michalczak, Thomas",1/2-1/2,2365,C89,,0,0
633615,Nyiregyhaza op,Nyiregyhaza,1994,"Valko, Krisztian","Egri, Laszlo",0-1,2275,C89,,0,1
634158,Orange op,Orange,1994,"Olivier, Jean Christophe","Mitjaville, L.",1-0,1860,C89,2310,1,0
634824,Pardubice op2,Pardubice,1994,"Lupkowski, Edward","Chrz, Pavel",1-0,2040,C89,2070,1,0
635304,Pardubice op2,Pardubice,1994,"Zajicek, Petr","Kotarba, Marcin",1/2-1/2,1900,C89,1985,0,0
635846,Paris op-B,Paris,1994,"Ferre Fornos, J.","Broca, Alexandre",0-1,,C89,,0,1
636248,PER-sf,Peru,1994,"Aguilar, Juan","Malvaceda, Pedro",1-0,,C89,2305,1,0
638086,Praha Mladi-B,Prague,1994,"Pachmann, Ales","Belaska, Premysl",1/2-1/2,2260,C89,2160,0,0
638746,Reykjavik op,Reykjavik,1994,"Ernst, Thomas","Thorhallsson, Gylfi",1-0,2295,C89,2480,1,0
639368,Sala op,Sala,1994,"Salai, Ladislav","Berzinsh, Roland",1/2-1/2,2475,C89,2395,0,0
640039,Candidats FIDE sf1,Sanghi Nagar,1994,"Anand, Viswanathan","Kamsky, Gata",1/2-1/2,2695,C89,2720,0,0
640751,Candidats FIDE sf1,Sanghi Nagar,1994,"Anand, Viswanathan","Kamsky, Gata",1-0,2695,C89,2720,1,0
643117,Wch U26,Sofia,1994,"Berarma, F.","Boulkrouche, Y.",0-1,,C89,,0,1
643577,Stockholm op2,Stockholm,1994,"Tompson, John","Jones, Stephen M",1/2-1/2,,C89,,0,0
644093,CZE opJ-E,Svetla,1994,"Parpel, M.",Saver,0-1,,C89,,0,1
646079,SWE-chT 9394,SWE,1994,"Andersson, Goran","Andersson, M.",1-0,,C89,2235,1,0
646851,Wch U12,Szeged,1994,"Mastrovasilis, Dimitrios","Kirjak, Peter",0-1,,C89,,0,1
647373,Wch U18,Szeged,1994,"Nuesch, G.",Lim Chin Lee,1-0,,C89,,1,0
647830,Wch U18,Szeged,1994,"Ulfarsson, Magnus Orn","Nuesch, G.",0-1,,C89,2250,0,1
648460,Tampere op2,Tampere,1994,"Mikkonen, Harri","Lehtinen, Antti",1/2-1/2,,C89,,0,0
648759,Tampere op2,Tampere,1994,"Maekinen, Jari","Jantti, Petri",1-0,,C89,,1,0
650454,Zalakaros op,Zalakaros,1994,"Dancs, Zsolt","Lenkey, Pal",1-0,,C89,2190,1,0
651086,Tan Cup,Beijing,1995,Xie Jun,Peng Xiaomin,1/2-1/2,2510,C89,2540,0,0
651461,Belgrade Invest,Belgrade,1995,"Leko, Peter","Adams, Michael",1/2-1/2,2660,C89,2605,0,0
652235,Budapest FS08 GM,Budapest,1995,"Enders, Peter","Borocz, Istvan",1-0,2410,C89,2470,1,0
652889,Budapest FS05 GM,Budapest,1995,"Enders, Peter","Lukacs, Peter",1/2-1/2,2490,C89,2480,0,0
653509,Doeberl Cup,Canberra,1995,"Wilkie, Mary","Bleicher, H.",0-1,,C89,,0,1
654117,AUS-chJ,Canberra,1995,"McDonald, Joel","Hummell, Mark",1-0,,C89,2015,1,0
654769,Cappelle op,Cappelle la Grande,1995,"Brignon, C.","Skalli, K.",0-1,2250,C89,,0,1
655422,Copenhagen3,Copenhagen,1995,"Kristensen, Kaare","Lilja, Richard",1-0,2165,C89,2305,1,0
658521,DEN-chT9596,DEN,1995,"Nordenbaek, Jan","Pedersen, Daniel Vesterbaek",1/2-1/2,2245,C89,2205,0,0
659040,Elgoibar,Elgoibar,1995,"Sion Castro, Marcelino","Mitkov, Nikola",1/2-1/2,2470,C89,2375,0,0
659723,Frydek-Mistek op,Frydek-Mistek,1995,"Virostko, Petr","Ulak, Slawomir",0-1,2320,C89,,0,1
660270,Gausdal Int,Gausdal,1995,"Kotronias, Vasilios","Sommer, Roman",1-0,,C89,2570,1,0
661958,Bundesliga 9495,Germany,1995,"Almasi, Zoltan","Blatny, Pavel",1-0,2485,C89,2590,1,0
662741,Bundesliga 9495,Germany,1995,"Unzicker, Wolfgang","Blatny, Pavel",0-1,2485,C89,2440,0,1
663472,Oberliga Nord O9495,Germany,1995,"Rossmann, Andreas","Kuehne, Klaus Dieter",1-0,,C89,,1,0
664172,Oberliga Nord W9495,Germany,1995,"Loschinski, Dieter","Maksomec, Azro",1-0,,C89,,1,0
665046,GER Nord-chT U15,Germany,1995,"Bierwald, Jan","David, Gundula",0-1,,C89,,0,1
665522,Oberliga Nord W9495,Germany,1995,"Niklasch, Oliver","Waldschlaeger, Juergen",0-1,,C89,2290,0,1
666074,JBL NO95/96,Germany,1995,"Kraehmer, Martin","David, Gundula",0-1,,C89,,0,1
666805,JBL NW95/96,Germany,1995,"Eggers, Daniel","Hinzpeter, Simone",1/2-1/2,,C89,,0,0
667210,Giessen op,Giessen,1995,"Leinweber, Matthias","Frank, Albert",1/2-1/2,2125,C89,,0,0
668751,Groningen,Groningen,1995,"Svidler, Peter","Kamsky, Gata",1/2-1/2,2735,C89,2635,0,0
669310,Groningen,Groningen,1995,"Leko, Peter","Sokolov, Ivan",1/2-1/2,2630,C89,2605,0,0
670001,Wch U18,Guarapuava,1995,"Backlund, Anders","Ferguson, Mark",0-1,2360,C89,2185,0,1
670676,Gyongyos op ,Gyongyos,1995,"Vereb, Andras","Ivanics, Frigyes",1-0,2185,C89,,1,0
671401,Hastings Masters,Hastings,1995,"Howell, James C","Cooper, Lawrence",1-0,2315,C89,2525,1,0
672281,NLD-ch U16,Hengelo,1995,"Solleveld, Maarten","Morks, E.",1-0,,C89,,1,0
673081,NLD-ch U16,Hengelo,1995,"Mooiweer, C.","Morks, E.",1-0,,C89,,1,0
673624,NLD-ch U12,Hengelo,1995,"Vinck, Martin","Erwich, Frank",1/2-1/2,1705,C89,,0,0
674108,HUN-chT2 9495,HUN,1995,"Barta, Zoltan","Kirjak, Peter",1-0,,C89,2145,1,0
674632,HUN-chT2 9495,HUN,1995,"Tengely, Szabolcs","Egri, Laszlo",1-0,2180,C89,2165,1,0
675270,HUN-chT2 9495,HUN,1995,"Kun, Gabor","Kirjak, Peter",0-1,,C89,,0,1
675837,HUN-chT1,HUN,1995,"Kiss, Gergely","Kovacs, Gabor",0-1,,C89,2200,0,1
676656,Klatovy op,Klatovy,1995,"Dolezal, Radoslav Jr","Simandl, Karel",1-0,,C89,2260,1,0
678267,National op,Las Vegas,1995,"Ronneberg, E.","Del Mundo, P.",1-0,,C89,,1,0
678962,SLO-ch (Women),Ljubljana,1995,"Riznar, Helena","Vospernik, Mira",1/2-1/2,2130,C89,1920,0,0
679481,Mainz op,Mainz,1995,"Timoshenko, Georgy","Ljubarskij, Jurij",1/2-1/2,2335,C89,2555,0,0
680555,Mainz op,Mainz,1995,"Klamp, Christoph","Chakvetadze, Roman",0-1,,C89,,0,1
681314,Mravinci-A,Mravinci,1995,"Rade, Miroslav","Stevic, Hrvoje",1/2-1/2,2300,C89,2300,0,0
681820,JUG-chT,Nis,1995,"Nikolic, Sava NR","Denovic, Branislav",0-1,,C89,2075,0,1
682703,POR-ch U20,Odivelas,1995,"Oliveira, P.","Rodrigues, P.",0-1,,C89,,0,1
683170,EUCup Gr3,Oerebro,1995,"Timoshenko, Georgy","Ferguson, Mark",1/2-1/2,2360,C89,2550,0,0
683624,CRO-chT2,Opatija,1995,"Mihalinec, Damir","Ivic, Mateo",1-0,,C89,,1,0
684250,Osterskars op,Osterskars,1995,"Ernst, Thomas","Sammalvuo, Tapani",0-1,2310,C89,2455,0,1
684825,HUN-ch U14,Paks,1995,"Kiss, Gedeon","Kirjak, Peter",1-0,,C89,,1,0
685352,Wch U14 Disney Girls,Paris,1995,"Jackova, Jana","Collins, P.",0-1,,C89,,0,1
685872,WchT U26,Parnaiba,1995,"Sammalvuo, Tapani","Martins, Carlos",1/2-1/2,2355,C89,2390,0,0
686742,Plzen opJ,Plzen,1995,"Rozmbersky, David","Valenta, Vit",0-1,2250,C89,,0,1
687293,Prague Mladi op,Prague,1995,"Smetankin, Stanislav","Berzinsh, Roland",0-1,2430,C89,2295,0,1
688073,CZE Moravia-ch,Prerov,1995,"Biolek, Richard","Plsek, Miroslav",1/2-1/2,,C89,2415,0,0
688636,Tal mem,Riga,1995,"Ivanchuk, Vassily","Short, Nigel D",1-0,2655,C89,2700,1,0
689504,RLP-ch,Saarburg,1995,"Walter, Berthold","Schumacher, Olaf",1/2-1/2,2290,C89,,0,0
690045,Santa Cruz de la Palma op,Santa Cruz,1995,"Sanchez, Rai","Mitkov, Nikola",0-1,2475,C89,,0,1
690526,Sollentuna op,Sollentuna,1995,"Jonsson, M.","Lind, Jan Olov",1/2-1/2,2270,C89,2355,0,0
691317,Wch U12 Girls,St Lorenzo,1995,Qu Ying,"Krumina, L.",1/2-1/2,,C89,,0,0
691911,St Petersburg op,St Petersburg,1995,"Aseev, Konstantin N","Frolov, Denis",1-0,2355,C89,2530,1,0
692887,Stockholm op,Stockholm,1995,"Lindemann, Sven","Hammerman, Christian",1-0,,C89,2265,1,0
694640,SWZ-chT,SWZ,1995,"Borner, Daniel","Fejzullahu, Afrim",1/2-1/2,2255,C89,2290,0,0
695146,Tampere op,Tampere,1995,"Kiltti, Jyrki","Sammalvuo, Tapani",0-1,2390,C89,2225,0,1
695585,Bikurei Haitim,Tel Aviv,1995,"Lies, E.",Comp Junior,0-1,,C89,,0,1
696293,Terrasa op,Terrasa,1995,"Borge, Nikolaj","Pavlovic, Milos",1/2-1/2,2470,C89,2425,0,0
697245,FRA-chB,Toulouse,1995,"Riff, Sebastien","Damien, Nicolas",0-1,2285,C89,2215,0,1
697680,Trelew Clarin-GP,Trelew,1995,"Iglesias, J.","Maldonado, J.",1-0,,C89,2300,1,0
698057,Oberschwaben-chB,Ulm,1995,"Strathmann, S.","Kraemer, C.",1-0,,C89,,1,0
698912,FIN-chJ,Vammala,1995,"Sammalvuo, Tapani","Nyysti, Sampsa",1-0,,C89,2390,1,0
699403,Velden op,Velden,1995,"Wahls, Matthias","Enklaar, Bertus F",1-0,2400,C89,2550,1,0
700087,Oberliga Wuert9495,Wuerttemberg,1995,"Pflichthofer, Peter","Doerflinger, Josef",1/2-1/2,,C89,2310,0,0
700702,Oberliga Wuert9495,Wuerttemberg,1995,"Trettin, Ulrich","Doerflinger, Josef",0-1,,C89,2280,0,1
701212,Wuerzburg op,Wuerzburg,1995,"Bottcher, Markus","Chakvetadze, Roman",0-1,,C89,,0,1
701773,Yalta opJ,Yalta,1995,"Manukian, Tigran","Aronov, L.",1-0,,C89,,1,0
702544,EU-ch U18,Zagan,1995,"Krakops, Maris","Ferguson, Mark",1-0,2360,C89,2525,1,0
703011,EU-ch U20 Girls,Zanka,1995,"Rudaityte, Ilona","Grigorian, Meri",1/2-1/2,,C89,2160,0,0
703440,Donner mem,Amsterdam,1996,"Ivanchuk, Vassily","Sokolov, Ivan",1-0,2670,C89,2730,1,0
704053,NLD-ch U14,Arnhem,1996,"Vinck, Martin","Van Dongen, Cor",1/2-1/2,,C89,,0,0
704530,NLD-ch U14,Arnhem,1996,"Werle, Jan","Erwich, Frank",1-0,,C89,,1,0
705029,NLD-ch U14,Arnhem,1996,"Jens, Jelmer","Castellani, Sandro",1-0,,C89,,1,0
705474,Donau op 5th,Aschach,1996,"Maringer, Walter","Kamberovic, Senad",0-1,,C89,,0,1
705889,Ashkhabad-B,Ashkhabad,1996,"Kudriashov, Anatoli","Aliev, Kerim",0-1,2225,C89,2345,0,1
706340,Auckland op,Auckland,1996,"Escribano, J.","Arandjelovic, M.",0-1,,C89,,0,1
706896,Auckland op,Auckland,1996,"Cruden, N.","Godfrey, P.",1-0,,C89,,1,0
707690,AUT-chT2S 9697,Austria,1996,"Kotz, Heinz Peter","Kornprat, M.",1-0,2275,C89,2040,1,0
709546,SJRP-ch U20,Bad Ems,1996,"Eifler, Tim","Scheske, Andreas",1-0,,C89,,1,0
710043,Wch Seniors,Bad Liebenzell,1996,"Schneider, Georg","Fels, Karl Heinz",1-0,,C89,,1,0
