id,Event,Site,Date,White,Black,Result,BlackElo,ECO,WhiteElo,White Short Castle,White Long Castle,Black Short Castle,Black Long Castle,Opposite side castling,WhiteWon,BlackWon,Moves,WhiteFinalPiecesCount,BlackFinalPiecesCount,FinalPiecesCount,QueenTrade
1025380,Yanofsky Mem,Winnipeg ,2004,"Nikouline,Alex","Hughey,M",0-1,2067,C89,,1,0,1,0,0,0,1,40,6,4,10,1
1026010,TCh-SCG Men,Budva ,2004,"Iordachescu,V","Vajda,L",1/2-1/2,2539,C89,2633,1,0,1,0,0,0,0,43,4,5,9,1
1026686,TCh-SCG Men,Budva ,2004,"Volokitin,And","Lastin,A",1/2-1/2,2611,C89,2638,1,0,1,0,0,0,0,34,9,8,17,0
1027261,SLO vs NED Juniors,Maribor ,2004,"Stellwagen,D","Beliavsky,A",1/2-1/2,2679,C89,2509,1,0,1,0,0,0,0,27,8,8,16,1
1027762,Monarch Assurance,Port Erin ,2004,"Kotronias,V","Nakamura,H",1-0,2601,C89,2608,1,0,1,0,0,1,0,47,5,3,8,1
1028486,20th ECC,Izmir ,2004,"Naiditsch,A","Ivanchuk,V",1-0,2705,C89,2611,1,0,1,0,0,1,0,48,4,4,8,0
1029220,WCh,Brissago ,2004,"Kramnik,V","Leko,P",0-1,2741,C89,2770,1,0,1,0,0,0,1,33,7,6,13,0
1029759,20th ECC,Izmir ,2004,"Azarov,S","Pinter,J",1/2-1/2,2512,C89,2556,1,0,1,0,0,0,0,40,4,4,8,1
1030410,36th Olympiad,Calvia ,2004,Leong Mun Wan,"Jenni,F",0-1,2503,C89,2205,1,0,1,0,0,0,1,31,8,7,15,0
1030941,36th Olympiad,Calvia ,2004,"Digesh,S","Press,S",0-1,2070,C89,2253,1,0,1,0,0,0,1,32,8,5,13,0
1031481,36th Olympiad,Calvia ,2004,"Kasimdzhanov,R","Onischuk,Al",1/2-1/2,2653,C89,2650,1,0,1,0,0,0,0,44,6,5,11,1
1032167,36th Olympiad,Calvia ,2004,"Shabalov,A","Aronian,L",0-1,2675,C89,2608,1,0,1,0,0,0,1,48,6,7,13,0
1032894,Corsica Masters KO,Bastia ,2004,"Bacrot,E","Anand,V",0-1,2781,C89,2718,1,0,1,0,0,0,1,44,4,8,12,0
1033568,WYb10,Heraklio ,2004,"Whitfield,Craig","Bortnyk,Mykola",0-1,,C89,,1,0,1,0,0,0,1,43,6,6,12,1
1034231,WYb16,Heraklio ,2004,"Chadaev,N","Bosiocic,Mari",1-0,2313,C89,2443,1,0,1,0,0,1,0,41,5,4,9,1
1034872,WYb10,Heraklio ,2004,Qu Ziyuan,"Svoysky,Dani",0-1,,C89,2242,1,0,1,0,0,0,1,25,10,10,20,0
1035324,XLIII WJun,Kochin ,2004,"Smeets,J","Perdomo,L",0-1,2312,C89,2515,1,0,1,0,0,0,1,36,6,6,12,1
1035912,XLVIII TCh-ESP,Sanxenxo ,2004,"Arizmendi Martinez,J","Fressinet,L",1/2-1/2,2640,C89,2531,1,0,1,0,0,0,0,19,13,13,26,0
1036322,It,Subotica ,2004,"Arbutina,S","Vidic,S",1/2-1/2,2267,C89,2259,1,0,1,0,0,0,0,16,13,12,25,0
1036672,Stepchev Memorial,Kiev ,2004,"Nikolaets,Vladimir","Shchukin,Igor",0-1,,C89,,1,0,1,0,0,0,1,30,8,7,15,0
1037202,Asian Juniors Girls,Bikaner ,2004,"Soumya,S","Pratibha,Y",1-0,2203,C89,2137,1,0,1,0,0,1,0,22,11,10,21,0
1037634,Corus A,Wijk aan Zee ,2005,"Polgar,Ju","Svidler,P",1-0,2735,C89,2728,1,0,1,0,0,1,0,30,9,9,18,0
1038154,Corus B,Wijk aan Zee ,2005,"Nijboer,F","Onischuk,Al",0-1,2652,C89,2549,1,0,1,0,0,0,1,42,6,7,13,1
1038808,Oceania zt,Auckland ,2005,"Mistry,P","Rujevic,M",0-1,2260,C89,2017,1,0,1,0,0,0,1,47,8,7,15,1
1039511,Gibraltar Masters,Caleta ,2005,"Nakamura,H","Aronian,L",1/2-1/2,2684,C89,2613,1,0,1,0,0,0,0,36,5,5,10,1
1040110,Aeroflot Open,Moscow ,2005,"Kotronias,V","Naiditsch,A",1/2-1/2,2623,C89,2585,1,0,1,0,0,0,0,18,13,12,25,0
1040496,76th ch-GER,Altenkirchen ,2005,"Graf,A","Gustafsson,J",0-1,2616,C89,2637,1,0,1,0,0,0,1,29,10,10,20,0
1041006,XXII SuperGM,Linares ,2005,"Kasimdzhanov,R","Adams,Mi",1/2-1/2,2741,C89,2678,1,0,1,0,0,0,0,27,11,10,21,0
1041504,XXII SuperGM,Linares ,2005,"Leko,P","Kasimdzhanov,R",1/2-1/2,2678,C89,2749,1,0,1,0,0,0,0,76,3,2,5,1
1042580,Sozina Open,Bar ,2005,"Krivokapic,M","Lajthajm,B",0-1,2457,C89,2330,1,0,1,0,0,0,1,48,3,5,8,0
1043311,Acropolis GM Open,Athens ,2005,"Zahilas,L","Hadzimanolis,A",0-1,2303,C89,2211,1,0,1,0,0,0,1,61,3,7,10,0
1044198,Ettinger It,Givataim ,2005,"Kaplan,S","Volman,H",1-0,2197,C89,2346,1,0,1,0,0,1,0,23,12,10,22,0
1044636,Alpress Cup,Frydek Mistek ,2005,"Hradecky,I","Krzyzanowski,M",1-0,1942,C89,2096,1,0,1,0,0,1,0,57,5,4,9,1
1045472,Open,Coventry ,2005,"Klein,Cornelia","Chapman,K",0-1,1945,C89,,1,0,1,0,0,0,1,44,7,8,15,0
1046139,ch-EU,Cork ,2005,"Paramos Dominguez,R","Hebden,M",0-1,2521,C89,2391,1,0,1,0,0,0,1,33,9,8,17,0
1046688,Bundesliga 2005-6,Muelheim ,2005,"Volokitin,And","Sargissian,G",1/2-1/2,2603,C89,2665,1,0,1,0,0,0,0,29,10,8,18,1
1047217,Weekender,Cork ,2005,"Kotronias,V","Hebden,M",1/2-1/2,2514,C89,2578,1,0,1,0,0,0,0,52,4,4,8,1
1047984,Bundesliga 2004-5,Hamburg ,2005,"Nisipeanu,LD","Gustafsson,J",1/2-1/2,2627,C89,2670,1,0,1,0,0,0,0,36,6,6,12,1
1048595,CES,Northeim ,2005,"Struk,J","Sobolevsky,L",0-1,2353,C89,2227,1,0,1,0,0,0,1,42,6,6,12,1
1049236,TCh-RUS,Sochi ,2005,"Ivanchuk,V","Grischuk,A",1/2-1/2,2724,C89,2739,1,0,1,0,0,0,0,60,3,2,5,1
1050102,55th ch-HUN,Kazincbarcika ,2005,"Almasi,Z","Gyimesi,Z",1/2-1/2,2595,C89,2628,1,0,1,0,0,0,0,25,10,10,20,0
1050583,ch-UKR sf,Alushta ,2005,"Rudak,V","Voynov,S",0-1,2199,C89,2366,1,0,1,0,0,0,1,35,5,5,10,0
1051155,TCh-ROM A,Tusnad ,2005,"Luther,T","Vajda,L",1-0,2541,C89,2524,1,0,1,0,0,1,0,25,10,9,19,1
1051614,TCh-ARG Magistral AFA,Buenos Aires ,2005,"Valerga,D","Perdomo,L",1/2-1/2,2332,C89,2498,1,0,1,0,0,0,0,23,10,11,21,0
1052071,14th CRO-Cup,Sibenik ,2005,"Purgar,Ivona","Jambresic,Jurica",1/2-1/2,,C89,,1,0,1,0,0,0,0,47,8,7,15,0
1052782,18th Rapid KO,Leon ,2005,"Carlsen,M","Anand,V",1/2-1/2,2785,C89,2548,1,0,1,0,0,0,0,30,9,8,17,1
1053310,6th ch-EURw,Chisinau ,2005,"Zakurdjaeva,I","Slavina,I",0-1,2415,C89,2260,1,0,1,0,0,0,1,37,5,7,12,1
1053916,6th ch-EURw,Chisinau ,2005,"Malysheva,P","Vajda,S",0-1,2391,C89,2301,1,0,1,0,0,0,1,44,7,7,14,0
1054594,6th EICC,Warsaw ,2005,"Alekseev,Evgeny","Aronian,L",1/2-1/2,2693,C89,2597,1,0,1,0,0,0,0,38,7,8,15,0
1055228,6th EICC Qualification,Warsaw ,2005,"Korneev,O","Sargissian,G",1-0,2630,C89,2611,1,0,1,0,0,1,0,41,8,7,15,0
1055880,DDS League,Dvorovi ,2005,"Djurkovic,M","Savic,Mih",1/2-1/2,2300,C89,2205,1,0,1,0,0,0,0,13,13,12,25,0
1056216,20th North Sea Cup,Esbjerg ,2005,"Kristensen,Jens","Jensen,John Klaus",0-1,,C89,,1,0,1,0,0,0,1,35,4,6,10,1
1056805,34th TCh-GRE,Ermioni Argolidas ,2005,"Vouldis,A","Gustafsson,J",0-1,2614,C89,2524,1,0,1,0,0,0,1,77,2,3,5,0
1057880,2nd Sanjin Hotel Cup,Tiayuan ,2005,Wang Hao,"Motylev,A",1/2-1/2,2675,C89,2512,1,0,1,0,0,0,0,49,3,2,5,1
1058629,WYb16,Belfort ,2005,"Huerga Leache,M","Brunello,S",1-0,2373,C89,2176,1,0,1,0,0,1,0,64,3,2,5,1
1059547,WYg18,Belfort ,2005,"Soumya,S","Stefan,E",0-1,2105,C89,2166,1,0,1,0,0,0,1,60,4,5,9,0
1060408,Open A,Pardubice ,2005,"Anisimov,P","Pedersen,Da",1-0,2296,C89,2492,1,0,1,0,0,1,0,36,10,7,17,0
1060995,Open,Saint Affrique ,2005,"Valet,G","Houard,Sebastien",0-1,,C89,2034,1,0,1,0,0,0,1,19,11,10,21,0
1061388,15th ETC,Gothenburg ,2005,"Gormally,D","Gustafsson,J",1/2-1/2,2614,C89,2557,1,0,1,0,0,0,0,20,11,11,22,0
1061801,XIII Adolfo Pedrido Mem,Vilagarcia de Arousa ,2005,"Lemos Vizcaya,T","Hernandez,Hold",0-1,2458,C89,2058,1,0,1,0,0,0,1,30,6,7,13,0
1062360,92nd ch-GBR,Douglas ,2005,"Fraser,J","De Coverly,R",1/2-1/2,2086,C89,1959,1,0,1,0,0,0,0,28,10,9,19,0
1062867,US Open,Phoenix ,2005,"Kaliannan,Krishna","Berry,Jim",0-1,,C89,,1,0,1,0,0,0,1,32,8,8,16,1
1063403,ch-POR,Vila Real ,2005,"Fernando,D","Fernandes,An",0-1,2444,C89,2440,1,0,1,0,0,0,1,47,8,8,16,0
1064115,Ada Open,Belgrade ,2005,"Vulin,M","Popovic,AM",1-0,2272,C89,2125,1,0,1,0,0,1,0,48,4,3,7,1
1064844,13th Open,Nikaia ,2005,"Spyropoulos,G","Aggelis,N",0-1,1953,C89,2086,1,0,1,0,0,0,1,31,6,7,13,0
1065377,13th Open,Nikaia ,2005,"Tsomis,D","Panagiotakos,N",1-0,1961,C89,2192,1,0,1,0,0,1,0,32,8,9,17,0
1065924,VII Sants Open,Barcelona ,2005,"Nisipeanu,LD","Handke,F",1-0,2460,C89,2679,1,0,1,0,0,1,0,27,8,7,15,0
1066420,Open A,Trieste ,2005,"Pasquotto,Mirko","Brunello,S",0-1,2373,C89,,1,0,1,0,0,0,1,94,4,3,7,1
1067662,58th ch-RUS Semi-Final,Kazan ,2005,"Motylev,A","Tkachiev,V",1-0,2625,C89,2675,1,0,1,0,0,1,0,62,7,3,10,1
1068556,Open A,Hamburg ,2005,"Ernst,T","Schoenberger,P",1/2-1/2,2199,C89,2475,1,0,1,0,0,0,0,46,6,3,9,0
1069270,WCh-FIDE,San Luis ,2005,"Anand,V","Svidler,P",1/2-1/2,2738,C89,2788,1,0,1,0,0,0,0,39,3,4,7,1
1069905,Open A,Hamburg ,2005,"Buchholz,R","Haack,Stefan",1/2-1/2,,C89,2016,1,0,1,0,0,0,0,13,13,12,25,0
1070234,WCh-FIDE,San Luis ,2005,"Polgar,Ju","Adams,Mi",1/2-1/2,2719,C89,2735,1,0,1,0,0,0,0,37,5,4,9,1
1070849,Open A,Hamburg ,2005,"Lingnau,D","Titgemeyer,Thomas",1/2-1/2,,C89,1905,1,0,1,0,0,0,0,21,13,12,25,0
1071270,Cupa ULIM,Kishinev ,2005,"Semchiv,E","Socoloveac,R",1-0,2011,C89,1895,1,0,1,0,0,1,0,46,5,4,9,1
1071977,WCh-FIDE,San Luis ,2005,"Polgar,Ju","Svidler,P",1/2-1/2,2738,C89,2735,1,0,1,0,0,0,0,39,3,3,6,1
1072620,Goodbye Summer Open,Omis ,2005,"Milosavljevic,J","Ivic,M",0-1,2219,C89,2082,1,0,1,0,0,0,1,31,9,9,18,0
1073154,SCG First League m,Vrnjacka Banja ,2005,"Kotronias,V","Pavlovic,Milo",1-0,2507,C89,2626,1,0,1,0,0,1,0,48,2,1,3,1
1073906,TCh-HUN 2005-6,Hungary ,2005,"Acs,P","Vajda,L",1/2-1/2,2547,C89,2518,1,0,1,0,0,0,0,42,5,4,9,1
1074574,British Rapidplay,Halifax ,2005,"Gormally,D","Hebden,M",1/2-1/2,2514,C89,2566,1,0,1,0,0,0,0,20,10,11,21,0
1074989,WJun,Instanbul ,2005,"Zhigalko,A","Perdomo,L",1-0,2373,C89,2537,1,0,1,0,0,1,0,49,7,5,12,1
1075714,WJun,Instanbul ,2005,"L'Ami,E","Nyback,T",1/2-1/2,2563,C89,2541,1,0,1,0,0,0,0,37,7,8,15,1
1076308,WJun,Instanbul ,2005,"Zhigalko,A","Livshits,G",1/2-1/2,2381,C89,2537,1,0,1,0,0,0,0,55,4,3,7,0
1077116,18th Belgrade Trophy,Obrenovac ,2005,"Volas,N","Dimitrievski,D",0-1,2260,C89,2146,1,0,1,0,0,0,1,25,12,11,23,0
1077583,FSGMB December,Budapest ,2005,"Kargin,A","Vajda,L",1/2-1/2,2547,C89,2406,1,0,1,0,0,0,0,45,5,5,10,0
1078285,WCC,Khanty Mansyisk ,2005,"Bacrot,E","Aronian,L",1/2-1/2,2724,C89,2725,1,0,1,0,0,0,0,27,10,9,19,0
1078778,WCC Places 3-4,Khanty Mansyisk ,2005,"Bacrot,E","Grischuk,A",1/2-1/2,2720,C89,2725,1,0,1,0,0,0,0,14,13,12,25,0
1079135,XXXV Rilton Cup,Stockholm ,2005,"Lindberg,Be","Nyback,T",0-1,2563,C89,2420,1,0,1,0,0,0,1,42,6,5,11,0
1079801,Corus B,Wijk aan Zee ,2006,"Stellwagen,D","Vescovi,G",0-1,2633,C89,2573,1,0,1,0,0,0,1,46,3,3,6,1
1080507,Corus B,Wijk aan Zee ,2006,"Motylev,A","Beliavsky,A",1/2-1/2,2626,C89,2638,1,0,1,0,0,0,0,51,5,4,9,1
1081280,Winter Open,Belgrade ,2006,"Starcevic,G","Brujic,B",1-0,2253,C89,2179,1,0,1,0,0,1,0,34,8,8,16,0
1081845,Aeroflot Open,Moscow ,2006,"Motylev,A","Sargissian,G",1-0,2603,C89,2638,1,0,1,0,0,1,0,54,8,7,15,1
1082633,22nd Open,Cappelle la Grande ,2006,"Goloshchapov,A","Azarov,S",1/2-1/2,2581,C89,2533,1,0,1,0,0,0,0,27,9,8,17,1
1083143,TCh-NED 2005-6,Netherlands ,2006,"Van Haastert,E","Van Delft,M",1-0,2385,C89,2408,1,0,1,0,0,1,0,32,7,7,14,1
1083700,2nd Bundesliga Mitte 2005-6,Austria ,2006,"Haba,P","Vajda,L",1/2-1/2,2526,C89,2519,1,0,1,0,0,0,0,36,7,3,10,1
1084314,4NCL 2005-06,Birmingham ,2006,"Ciuksyte,D","Van Weersel,A",1-0,2169,C89,2370,1,0,1,0,0,1,0,41,8,7,15,1
1084974,7th ch-Euro,Kusadasi ,2006,"Brkic,A","Naiditsch,A",1/2-1/2,2657,C89,2506,1,0,1,0,0,0,0,36,7,7,14,1
1087157,TCh-HUN 2005-6,Hungary ,2006,"Almasi,Z","Gyimesi,Z",1-0,2614,C89,2657,1,0,1,0,0,1,0,31,8,6,14,0
1087696,7th ch-Euro,Kusadasi ,2006,"Kurnosov,I","Azarov,S",1/2-1/2,2581,C89,2517,1,0,1,0,0,0,0,31,9,7,16,0
1088240,VII TCh-RUS w,Sochi ,2006,"Sudakova,I","Deriabina,S",1/2-1/2,2101,C89,2391,1,0,1,0,0,0,0,63,6,6,12,1
1089138,RC SPORT Open,Usti nad Orlici ,2006,"Taslar,Karel","Papacek,M",0-1,1964,C89,,1,0,1,0,0,0,1,47,4,5,9,1
1089863,4th TCh-SCG,Vrnjacka Banja ,2006,"Todorovic,J","Brenjo,S",0-1,2484,C89,2371,1,0,1,0,0,0,1,28,9,8,17,0
1090361,Geller Mem,Moscow ,2006,"Sambuev,B","Khruschiov,A",0-1,2408,C89,2489,1,0,1,0,0,0,1,27,11,10,21,0
1090837,Mtel Masters,Sofia ,2006,"Anand,V","Bacrot,E",1/2-1/2,2708,C89,2803,1,0,1,0,0,0,0,51,5,4,9,1
1091596,37th Olympiad,Turin ,2006,"Kotronias,V","Nyback,T",1-0,2563,C89,2598,1,0,1,0,0,1,0,62,4,3,7,1
1092474,37th Olympiad,Turin ,2006,"Kotronias,V","Vescovi,G",1/2-1/2,2622,C89,2598,1,0,1,0,0,0,0,54,0,0,0,1
1093286,25th OCF NAO Open,Stillwater ,2006,"Trammell,G","Graham,Shaun",0-1,,C89,2086,1,0,1,0,0,0,1,22,11,11,22,0
1093720,37th Olympiad,Turin ,2006,"Badri,N","Dias,P",0-1,2371,C89,2158,1,0,1,0,0,0,1,37,9,9,18,0
1094306,37th Olympiad,Turin ,2006,"Karjakin,Sergey","Grischuk,A",1/2-1/2,2719,C89,2661,1,0,1,0,0,0,0,30,8,8,16,1
1094845,37th Olympiad,Turin ,2006,"Hansen,SuB","Gyimesi,Z",1/2-1/2,2614,C89,2555,1,0,1,0,0,0,0,31,8,7,15,1
1095390,Aerosvit GM,Foros ,2006,"Volokitin,And","Ponomariov,R",1-0,2738,C89,2660,1,0,1,0,0,1,0,63,2,1,3,1
1096291,Open A,Voronezh ,2006,"Tkachuk,A","Nadeev,S",0-1,2307,C89,2160,1,0,1,0,0,0,1,49,4,6,10,1
1097015,56th ch-RUS w Top League,Orel ,2006,"Komiagina,M","Shadrina,T",1-0,2371,C89,2341,1,0,1,0,0,1,0,45,6,4,10,0
1097718,II Balazs-Diak Cup U-18,Balatonlelle ,2006,"Fodor,I2","Radnai,A",1/2-1/2,2226,C89,2214,1,0,1,0,0,0,0,40,9,6,15,1
1098390,3rd St Nikolay GM,Mionica ,2006,"Andonov,B","Savic,Miod1",0-1,2518,C89,2391,1,0,1,0,0,0,1,29,9,9,18,0
1098911,3rd St Nikolay GM,Mionica ,2006,"Nurkic,S","Muratovic,A",0-1,2445,C89,2395,1,0,1,0,0,0,1,27,10,9,19,0
1099396,Sunny Pawn Open,Illichevsk ,2006,"Reshetniak,Vitaly","Haraus,Sergey",0-1,,C89,,1,0,1,0,0,0,1,30,8,9,17,1
1099920,MTO Open,Biel ,2006,"Arizmendi Martinez,J","Nemet,I",1-0,2353,C89,2542,1,0,1,0,0,1,0,32,9,7,16,0
1100463,4th Marx Gyï¿½rgy Mem,Paks ,2006,"Acs,P","Harikrishna,P",0-1,2682,C89,2520,1,0,1,0,0,0,1,43,6,6,12,0
1101133,4th Marx Gyï¿½rgy Mem,Paks ,2006,"Almasi,Z","Harikrishna,P",0-1,2682,C89,2672,1,0,1,0,0,0,1,38,6,5,11,1
1101755,San Agustin Open,Aviles ,2006,"Arias Garcia,D","Gonzalez Balbuena,Pablo",1/2-1/2,,C89,1872,1,0,1,0,0,0,0,87,1,1,2,0
1102965,17th Jozef Kochan Mem,Koszalin ,2006,"Palosz,A","Rzoska,K",1/2-1/2,2161,C89,2139,1,0,1,0,0,0,0,19,13,12,25,0
1103364,San Agustin Open,Aviles ,2006,"Aido Espina,Sergio","Gonzalez Balbuena,Pablo",0-1,,C89,,1,0,1,0,0,0,1,35,3,6,9,1
1103960,CHN-RUS Chess Summit,Ergun ,2006,"Jakovenko,D",Zhang Zhong,1/2-1/2,2639,C89,2667,1,0,1,0,0,0,0,71,2,1,3,1
1104969,Open,Brasschaat ,2006,"Leenaerts,Robin","Basilio,Emilio",1-0,,C89,,1,0,1,0,0,1,0,33,8,6,14,0
1105526,Open,Brasschaat ,2006,"Verhulst,Tobias","Broeckmeyer,Walter",1/2-1/2,,C89,,1,0,1,0,0,0,0,25,10,10,20,0
1105998,3rd Dato Arthur Tan,Kuala Lumpur ,2006,Chong Chor Yuen,"Hendra,J",0-1,2202,C89,2122,1,0,1,0,0,0,1,32,4,6,10,1
1106564,Rudenko Mem,St Petersburg ,2006,"Komiagina,M","Aseeva,M",1/2-1/2,2131,C89,2335,1,0,1,0,0,0,0,44,6,6,12,1
1107249,3rd LGA Premium Cup,Nuernberg ,2006,"Bromberger,S","Sobolevsky,L",1-0,2377,C89,2507,1,0,1,0,0,1,0,30,9,9,18,0
1107791,5th Kesarovski - Georgiev Mem,Sunny Beach ,2006,"Bozov,A","Marrero,M",1-0,1892,C89,2146,1,0,1,0,0,1,0,26,7,7,14,0
1108295,5th Open,Izmir ,2006,"Senturk,Ilhan","Karamahmutoglu,E",1/2-1/2,1992,C89,,1,0,1,0,0,0,0,51,2,2,4,1
1109064,12th DDS League and Open,Tuzla ,2006,"Rogovic,Ismet","Mihojlic,M",0-1,2092,C89,,1,0,1,0,0,0,1,22,12,11,23,0
1109503,XVI WSen,Arvier ,2006,"Klundt,K","Plachetka,J",1/2-1/2,2427,C89,2380,1,0,1,0,0,0,0,63,2,2,4,1
1110399,XVI WSen,Arvier ,2006,"Klundt,K","Kristiansen,E",1/2-1/2,2236,C89,2380,1,0,1,0,0,0,0,22,12,12,24,0
1110821,1st TCH-MNE,Herceg Novi ,2006,"Djukic,Ni","Lekic,D",1-0,2356,C89,2507,1,0,1,0,0,1,0,44,7,6,13,1
1111497,1st TCH-MNE,Herceg Novi ,2006,"Todorovic,J","Vajda,L",0-1,2524,C89,2363,1,0,1,0,0,0,1,54,3,3,6,1
1112281,1st TCH-MNE,Herceg Novi ,2006,"Ivanovic,Vojislav","Brenjo,S",0-1,2490,C89,,1,0,1,0,0,0,1,27,8,9,17,1
1112772,WJun,Yerevan ,2006,"Howell,D","Alaverdyan,G",1-0,2202,C89,2471,1,0,1,0,0,1,0,49,7,4,11,1
1113503,Goodbye Summer Open,Omis ,2006,"Brkic,I","Ivic,M",0-1,2253,C89,2188,1,0,1,0,0,0,1,32,5,4,9,1
1114053,WJun,Yerevan ,2006,"Babujian,L","Deepan Chakkravarthy,J",1/2-1/2,2501,C89,2394,1,0,1,0,0,0,0,62,3,3,6,1
1114952,Muensterland Open,Senden ,2006,"Sharma,Da","Krallmann,M",1/2-1/2,2284,C89,2088,1,0,1,0,0,0,0,48,3,2,5,1
1115702,FSIM October,Budapest ,2006,"Brustkern,J","Werner,Di",1/2-1/2,2315,C89,2207,1,0,1,0,0,0,0,18,12,10,22,0
1116097,WJun Girls,Yerevan ,2006,"Kalashyan,V","Arutyunova,D",0-1,2362,C89,2026,1,0,1,0,0,0,1,103,0,2,2,1
1117458,IRT5,Sao Paulo ,2006,"Da Mata,L","Matos,G",1/2-1/2,1885,C89,2122,1,0,1,0,0,0,0,36,8,7,15,0
1118042,IRT5,Sao Paulo ,2006,"Evangelista,Ademar Pereira Jr","Rodrigo,E",1/2-1/2,1971,C89,,1,0,1,0,0,0,0,57,4,2,6,1
1118881,IRT5,Sao Paulo ,2006,"Jonas,Tiago Felipe S","Francelli,Derli",1/2-1/2,,C89,,1,0,1,0,0,0,0,20,12,10,22,1
1119294,WJun,Yerevan ,2006,"Pashikian,A","Brunello,S",1-0,2460,C89,2527,1,0,1,0,0,1,0,32,8,6,14,0
1119839,Vasylyshyn Mem,Lviv ,2006,"Kozakov,M","Kravtsiv,M",1/2-1/2,2446,C89,2456,1,0,1,0,0,0,0,57,3,1,4,1
1120679,FSIM October,Budapest ,2006,"Farago,S","Revesz,Z",1-0,2212,C89,2275,1,0,1,0,0,1,0,31,7,7,14,0
1121220,65th Ann FPX Festival,Sao Paulo ,2006,"Giaccio,A","Vescovi,G",0-1,2592,C89,2462,1,0,1,0,0,0,1,28,9,7,16,0
1121727,GpA,Cap d'Agde ,2006,"Negi,P","Kosteniuk,A",1-0,2534,C89,2538,1,0,1,0,0,1,0,47,7,6,13,1
1122439,Tal Memorial,Moscow ,2006,"Shirov,A","Leko,P",1/2-1/2,2741,C89,2720,1,0,1,0,0,0,0,27,11,9,20,0
1122928,10th OIBM,Bad Wiessee ,2006,"Al Sayed,Mohamad","Kaplan,S",0-1,2402,C89,2486,1,0,1,0,0,0,1,21,12,11,23,0
1123342,Tal Memorial,Moscow ,2006,"Shirov,A","Aronian,L",0-1,2741,C89,2720,1,0,1,0,0,0,1,59,5,4,9,1
1124177,TCh-ROM Divizia A Masculin,Predeal ,2006,"Iordachescu,V","Vajda,L",1-0,2534,C89,2564,1,0,1,0,0,1,0,47,7,6,13,0
1124904,Festival Prefeitura,Sao Paulo ,2006,"Di Berardino,D","Vescovi,G",1/2-1/2,2592,C89,2370,1,0,1,0,0,0,0,28,9,9,18,0
1125429,Polyarniy Krug,Salekhard ,2006,"Matvienko,I","Chaychenko,Bogdan",1-0,,C89,2194,1,0,1,0,0,1,0,21,12,10,22,0
1125857,XV Asiad Men's Rapid,Doha ,2006,"Bakr,J","Abelgas,Rodolfo",1-0,,C89,2360,1,0,1,0,0,1,0,39,7,4,11,0
1126492,XV Asiad Men's Rapid,Doha ,2006,"Rimawi,B","Surbir,L",1-0,2095,C89,2317,1,0,1,0,0,1,0,49,5,3,8,1
1127245,Polyarniy Krug,Salekhard ,2006,"Gajsin,E","Mitkov,N2",1-0,1992,C89,2456,1,0,1,0,0,1,0,48,9,7,16,1
1127967,13th Open A,Zadar ,2006,"Kovacevic,A","Ascic,P",1-0,2387,C89,2541,1,0,1,0,0,1,0,43,6,4,10,0
1128645,Sub-Zt 2.3.4 Femino,Bogota ,2006,"Franco,B","Panesso,Lina Maria",1-0,,C89,2097,1,0,1,0,0,1,0,39,7,6,13,0
1129283,Masters 2006-7,Hastings ,2006,"Britton,R","Hebden,M",1/2-1/2,2545,C89,2261,1,0,1,0,0,0,0,49,3,1,4,1
1130044,49th It,Reggio Emilia ,2007,"Iordachescu,V","Brunello,S",1-0,2460,C89,2564,1,0,1,0,0,1,0,31,9,8,17,0
1130579,1st ACP World Rapid Cup,Odessa ,2007,"Morozevich,A","Harikrishna,P",1-0,2673,C89,2741,1,0,1,0,0,1,0,45,3,5,8,1
1131293,1st ACP World Rapid Cup,Odessa ,2007,"Morozevich,A","Harikrishna,P",1-0,2673,C89,2741,1,0,1,0,0,1,0,50,3,5,8,1
1132056,Corus A,Wijk aan Zee ,2007,"Anand,V","Aronian,L",1/2-1/2,2744,C89,2779,1,0,1,0,0,0,0,32,9,7,16,0
1132607,Stone Flower A,Nizhnij Tagil ,2007,"Lysyj,I","Ovetchkin,R",1/2-1/2,2534,C89,2576,1,0,1,0,0,0,0,20,12,11,23,0
1133029,Open,Marianske Lazne ,2007,"Oleinik,Petr","Kacr,Zbynek",1-0,,C89,,1,0,1,0,0,1,0,32,9,6,15,0
1133575,Corus B,Wijk aan Zee ,2007,"Bologan,V","Sargissian,G",0-1,2658,C89,2658,1,0,1,0,0,0,1,51,7,5,12,0
1134334,XXIV SuperGM,Morelia/Linares ,2007,"Svidler,P","Aronian,L",1/2-1/2,2744,C89,2728,1,0,1,0,0,0,0,39,8,7,15,0
1134971,Aeroflot Open,Moscow ,2007,"Azarov,S","Kosintseva,T",1-0,2474,C89,2583,1,0,1,0,0,1,0,48,4,3,7,1
1135703,Aeroflot Open,Moscow ,2007,"Belov,Vl","Akopian,Vl",0-1,2700,C89,2600,1,0,1,0,0,0,1,20,9,9,18,1
1136108,XXIV SuperGM,Morelia/Linares ,2007,"Svidler,P","Leko,P",1/2-1/2,2749,C89,2728,1,0,1,0,0,0,0,28,13,12,25,0
1136611,23rd Open,Cappelle la Grande ,2007,"Grigoriants,S RUS","Lalic,B",1/2-1/2,2522,C89,2592,1,0,1,0,0,0,0,32,9,7,16,1
