id,Plays
1193142,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O b5 6. Bb3 Be7 7. Re1 O-O 8. c3 d5 9. d4 Nxe4 10. dxe5 Be6 11. Nbd2 Nxd2 12. Bxd2 Qd7 13. Qe2 Na5 14. Bc2 Nc4 15. Bc1 Bf5 16. Bxf5 Qxf5 17. Nd4 Qg6 18. b3 Nb6 19. e6 c5 20. exf7+ Rxf7 21. Nf3 Bf6 22. Ne5 Bxe5 23. Qxe5 Raf8 24. Be3 Qc6 25. Rad1 a5 26. f3 b4 27. cxb4 axb4 28. Rc1 Nd7 29. Qg3 c4 30. Bd4 Qa6 31. Rc2 c3 32. Rce2 Qd3 33. Qf2 Nf6 34. Bxf6 Rxf6 35. Qc5 Rf4 36. Qc7 Qd4+ 37. Kh1 R4f7 38. Re7 Rxe7 39. Qxe7 c2 40. Qe6+ Kh8 41. Qf7 Qc5 42. h4 Rxf7
1193817,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d3 Bd6 13. Re1 Bf5 14. Qf3 Qd7 15. Bxd5 cxd5 16. Bf4 Bxf4 17. Qxf4 Bxd3 18. Nd2 a5 19. a3 Ra6 20. Re3 Bg6 21. Rae1 Re6 22. Re5 Rfe8 23. Qd4 f6 24. R5e3 a4 25. Qc5 Bd3 26. Nf3 Bc4 27. Nd2 g5 28. Qd4 Kg7 29. Ne4 Qc6 30. Ng3 Rxe3 31. Rxe3 Rxe3 32. fxe3 Qe6 33. Kf2 Kg6 34. Qd1 h6 35. Qh5+ Kg7 36. Qf3 Bd3 37. Qd1 Bg6 38. Qd4 h5 39. Qa7+ Kh6 40. Qb8 h4 41. Qh8+ Bh7 42. Qf8+ Kg6 43. Ne2 Qf5+ 44. Ke1 Qe5 45. Kd2 Qxh2 46. Qe8+ Kh6 47. Qf8+ Kh5 48. Qe8+ Bg6 49. Qh8+ Kg4 50. Qxf6 Bf5 51. Nf4 h3 52. Qh6 gxf4 53. Qg7+ Kh5 54. Qh8+ Kg5 55. Qg7+ Bg6 56. Qe5+ Kg4 57. Qe6+ Bf5 58. Qg8+ Kh4 59. Qd8+ Kg3 60. Qg5+ Kf2 61. Qxf5 hxg2
1194719,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Re4 g5 16. Qf3 Bf5 17. Nd2 Rae8 18. Bxd5 cxd5 19. Re3 Rxe3 20. Qxe3 f6 21. Nf1 Bg6 22. f3 Re8 23. Qf2 Bd3 24. Be3 Bxf1 25. Rxf1 Bxg3 26. hxg3 Rxe3 27. Qxe3
1195223,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. Re1 Bd6 13. g3 Re8 14. Rxe8+ Qxe8 15. d4 Ra7 16. Nd2 Re7 17. Nf3 f6 18. Kg2 Bg4 19. h3 Bh5 20. Bd2 Re2 21. g4 Bxg4 22. hxg4 Qe4 23. Qh1 Rxd2 24. Re1 Qxg4+ 25. Kf1 Rxb2 26. Bxd5+ cxd5 27. Ne5 Bxe5 28. Qxd5+ Kf8 29. dxe5 Qh3+ 30. Kg1 Qg4+ 31. Kf1 Qh3+
1195786,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 Bb7 12. Qf3 Bd6 13. Bxd5 c6 14. Re2 cxd5 15. d4 Qc7 16. g3 Rae8 17. Be3 f5 18. Nd2 f4 19. Bxf4 Rxe2 20. Qxe2 Bxf4 21. gxf4 Qxf4 22. Re1 Bc8 23. Qe3 Qf6 24. Qg3 Qh6 25. Nf3 Bf5 26. Qg5 Qh3 27. Re7 Bg6 28. Ne5 Rf6 29. Qg2 Qf5 30. Qxd5+ Kh8 31. Qa8+ Rf8 32. Qg2 Qb1+ 33. Qf1 Qxb2 34. Nxg6+ hxg6 35. Qh3+ Kg8 36. Qe6+ Kh8 37. Qh3+ Kg8
1196431,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d3 Bd6 13. Re1 Bf5 14. Qf3 Qh4 15. g3 Qh3 16. Bxd5 cxd5 17. Qxd5 Rad8 18. Qg2 Qh5 19. Be3 Bxd3 20. Nd2 Bf5 21. Qc6 Be6 22. Qxa6 Qd5 23. Qb6 Bh3 24. f3 f5 25. Qd4 Qc6 26. Qh4 Bc5 27. Bd4 Bxd4+ 28. cxd4 Qc2 29. Red1 Qxb2 30. Qxh3 Qxd4+ 31. Kh1 Rd5 32. Qf1 Rfd8 33. Rac1 Qd3 34. Qe1 h6 35. Kg2 Qa3 36. Nb1 Qxa2+ 37. Kh3 b4 38. Qe6+ Kh7 39. Rc7 f4 40. Qe4+ Kh8 41. Rxd5 Qxd5 42. Qxd5 Rxd5 43. Rc2
1197118,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. Re1 Bd6 13. g3 Qd7 14. d4 Qh3 15. Be3 Bg4 16. Qd3 Rae8 17. Nd2 Re6 18. Bd1 f5 19. Bxg4 Qxg4 20. f3 Qh3 21. Qf1 Qh5 22. Bf2 Rg6 23. Kh1 Bxg3 24. Bxg3 Rxg3 25. Qf2 Rg6 26. Nf1 Nf4 27. Ng3 Nd3 28. Qf1 Rxg3 29. Qxd3 Rxf3 30. Qe2 Rh3 31. Qxh5 Rxh5 32. Re6 Rc8 33. Rae1 Rg5 34. R1e5 Rg6 35. Rxg6 hxg6 36. Re7 a5 37. Kg2 Kf8 38. Rb7 a4 39. a3 g5 40. d5 cxd5 41. Rxb5 Rd8 42. Rb4 Re8 43. Kf3 Re4 44. Rb5
1197822,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 Bb7 12. d4 Bf6 13. Re1 Re8 14. Nd2 Nf4 15. Nf3 Bxf3 16. gxf3 Bg5 17. Re4 Qd6 18. Kh1 Kf8 19. Be3 f5 20. Re5 Rxe5 21. dxe5 Qc6 22. Bxf4 Rd8 23. Bxg5 Rxd1+ 24. Bxd1 f4 25. Be2 Qc5 26. Bxf4 Qxf2 27. Bf1 Qxb2 28. Re1 g5 29. Bxg5 Qf2 30. Rc1 Qxf3+ 31. Bg2 Qe2 32. Rf1+ Kg7 33. Bh4 Qxe5 34. Bf6+ Qxf6 35. Rxf6 Kxf6 36. Be4 h6 37. Kg2 Ke5 38. Kf3 c5 39. Ke3 Kd6 40. Kf4 c4 41. Kf5 a5 42. a3 a4 43. h4 h5 44. Bf3 Kc5 45. Bxh5 b4 46. cxb4+
1198556,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d3 Bd6 13. Re1 Bf5 14. Qf3 Qh4 15. g3 Qh3 16. Bxd5 cxd5 17. Qxd5 Rad8 18. Qg2 Qxg2+ 19. Kxg2 Bxd3 20. Be3 Rfe8 21. Nd2 f6 22. Bb6 Rb8 23. Rxe8+ Rxe8 24. Nb3 Bc4 25. Rd1 Bf8 26. Be3 Kf7 27. Na5 Be6 28. a3 Rc8 29. f3 Rc7 30. Rd8 Rc8 31. Nb7 Rc7 32. Nd6+ Bxd6 33. Rxd6 Bc8 34. Kf2 Ke7 35. Rb6 Kd7 36. g4 Rc6 37. Rb8 g6 38. Ra8 Ke6 39. Bd4 h5 40. h4 Ke7 41. Ra7+ Bd7 42. Kg3 Re6 43. Kf4 Ke8 44. gxh5 gxh5 45. Kf5 Rd6+ 46. Kg6 Bc6 47. f4 Be4+ 48. Kxh5 Rd5+ 49. Kh6 Rf5 50. Be3 Bf3 51. Kg6 Be4 52. Kg7 Rh5 53. Kxf6 Bd3 54. Ra8+ Kd7 55. Ra7+ Kc6 56. Rxa6+ Kd5 57. Ra8 Rxh4 58. Rd8+ Ke4 59. Kg5 Rh2 60. Bc5 Rg2+ 61. Kf6 Bc4 62. Rd4+ Kf3 63. a4 Rxb2 64. a5 Ra2 65. Bb4 Re2 66. f5 Re8 67. Rxc4 bxc4 68. Kg7 Re4 69. f6 Rg4+ 70. Kf8
1199552,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Qf3 Bg4 16. Qg2 Qh5 17. Bxd5 cxd5 18. f4 Rae8 19. Be3 Re6 20. Nd2 Rfe8 21. Bf2 Re2 22. Nb3 Bh3 23. Rxe2 Rxe2 24. Qh1 h6 25. Rc1 Rxb2 26. Re1 Re2 27. Rc1 Rxa2 28. Re1 Re2 29. Rc1 Rb2 30. Nc5 Qe2 31. Nd3 Qxd3 32. Qxd5 Qe2 33. Qa8+ Kh7 34. Qg2 Bxg2 35. Kxg2 Qxf2+ 36. Kh3 f5 37. Rh1 Qg2+ 38. Kh4 Be7+ 39. Kh5 g6#
1200191,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Be3 Bg4 16. Qd3 Rae8 17. Nd2 Re6 18. Qf1 Qh5 19. f3 Rf6 20. Bd1 Re8 21. Bf4 Rxe1 22. Qxe1 Re6 23. Be5 Bh3 24. Qf2 Bxe5 25. f4 Bxd4 26. Bxh5 Bxf2+ 27. Kxf2 Nf6 28. Bf3 Kf8 29. Re1 Rd6 30. Ne4 Nxe4+ 31. Rxe4 Be6 32. a3 a5 33. Rd4 Rxd4 34. cxd4 Bd5 35. Bxd5 cxd5 36. b4 axb4 37. axb4
1200817,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. d4 exd4 10. e5 Ne4 11. cxd4 Bg4 12. Nc3 Bxf3 13. gxf3 Nxc3 14. bxc3 Qd7 15. Kh1 f5 16. Rg1 Kh8 17. Bc2 Na5 18. Bg5 c5 19. Qd2 Rac8 20. Rae1 Qe6 21. Bxe7 Qxe7 22. Bd3 Nc6 23. Qf4 b4 24. Bxa6 Ra8 25. Bb5 Na7 26. Bd3 c4 27. Bb1 bxc3 28. Re3 Nb5 29. e6 c2 30. Bxc2 Rxa2 31. Rc1 Na3 32. Bxf5 Rxf2 33. Qe5 Nb5 34. Rb1 Nd6 35. Bg4 Rd2 36. Qxd5 Nf5 37. Bxf5 Qg5 38. f4 Qxf4 39. Rh3 Rxf5 40. Qxf5 Rd1+ 41. Rxd1 Qxf5 42. Re3 Qd5+ 43. Kg1 Qg5+ 44. Rg3 Qf6 45. Re1 Qxd4+ 46. Rge3 Qg4+ 47. Kh1 Qh5 48. e7 Qe8 49. Rf1
1201561,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. d4 Nxe4 10. dxe5 Be6 11. h3 h6 12. Nbd2 Ng5 13. Nxg5 Bxg5 14. Nf3 Bxc1 15. Rxc1 Qd7 16. Qd3 Ne7 17. g4 Rfe8 18. Bc2 Ng6 19. Nd4 Bxg4 20. hxg4 Qxg4+ 21. Qg3 Qxg3+ 22. fxg3 Nxe5 23. Kg2 Nc4 24. b3 Ne3+ 25. Kf3 Nxc2 26. Nxc2 c5 27. Rxe8+ Rxe8 28. Re1 Rd8 29. Rd1 Kh7 30. Ne3 d4 31. cxd4 cxd4 32. Rd3 g6 33. Nc2 Rc8 34. Nxd4 Kg7 35. b4 Rc4 36. a3 Rc1 37. Nb3 Rc6 38. Rd7 Kg8 39. Nc5 g5 40. Ra7 Rd6 41. Rxa6 Rxa6 42. Nxa6
1202221,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Qe2 Bd7 16. Qf1 Qh5 17. Nd2 Rae8 18. Ne4 Bh3 19. Bd1 Qf5 20. Qd3 Qe6 21. Re2 Bf5 22. Bc2 Bg6 23. Bd2 Qh3 24. Ree1 Bc7 25. Qf1 Qc8 26. Qg2 Re7 27. Bb3 Rfe8 28. f3 a5 29. a4 b4 30. Nc5 bxc3 31. bxc3 Bb6 32. Rxe7 Rxe7 33. Re1 Bxc5 34. dxc5 Rxe1+ 35. Bxe1 Bd3 36. c4 Qe6 37. Bxa5 Qe5 38. Qd2 Qd4+ 39. Kh1 Ne3 40. Bc3 Nxc4 41. Bxd4 Nxd2 42. Bd1 Bc4 43. a5 Ba6 44. Bc3 Nc4 45. Ba4 Bb7 46. Bc2 f6 47. Bd3 Ba6 48. h4 h6 49. f4 Kf7 50. f5 Ke7 51. g4 Bb5 52. Kh2 Kd7 53. Kg3 Nd6 54. Bc2 Ne8 55. Kf4 Nc7 56. Bb3 Na6 57. Bd4 Nb4 58. g5 hxg5+ 59. hxg5 Ke7 60. Kg4 Be2+ 61. Kh4 Bd3 62. Bc3 Na6 63. Kg4 Be2+ 64. Kf4 Nc7 65. Bd4 Nb5 66. Bf2 Nc7 67. Ke3 Ba6 68. Bg3 Nb5 69. g6 Bc8 70. Bc2 Kd8 71. Bf4 Ke7 72. Bb8 Kd8 73. Bd3 Nc7 74. Kd4 Kd7 75. Kc3 Nd5+ 76. Kd4 Nc7 77. Ke4 Bb7 78. Bc4 Bc8 79. Kd4 Bb7 80. Kc3 Bc8 81. a6 Bxa6 82. Bxa6 Nxa6 83. Bd6 Nc7 84. Bf8 Ne8 85. Kb4 Kc7 86. Ka5 Kb7 87. Be7 Ka7 88. Bd8 Kb7 89. Bb6 Kc8 90. Ka6 Kd7 91. Kb7 Nd6+ 92. cxd6 Kxd6 93. Bd4 Kd5 94. Bxf6 Ke4 95. Bxg7 Kxf5 96. Kxc6 Kxg6
1203505,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O b5 6. Bb3 Be7 7. Re1 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d3 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Re4 Qf5 16. Nd2 Nf6 17. Rh4 g5 18. Rh6 Ng4 19. Ne4 Nxh6 20. Nxd6 Qh3 21. f3 Nf5 22. Ne4 Qh6 23. Bxg5 Qg6 24. Qd2 Be6 25. Re1 Bxb3 26. axb3 f6 27. Bf4 Rfe8 28. Kh1 Ng7 29. g4 a5 30. Rg1 Re6 31. Rg3 Rae8 32. Rg1 R8e7 33. Qf2
1204079,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d3 Bd6 13. Re1 Bf5 14. Qf3 Qh4 15. g3 Qh3 16. Bxd5 cxd5 17. Qxd5 Rad8 18. Qg2 Qxg2+ 19. Kxg2 Bxd3 20. Be3 Rfe8 21. Nd2 b4 22. Bd4 bxc3 23. Bxc3 f6 24. Rad1 Rxe1 25. Rxe1 Kf7 26. f3 Be7 27. g4 h5 28. h3 hxg4 29. hxg4 Bb5 30. Nb3 Bc4 31. Re4 Rc8 32. Rd4 Rc7 33. Nd2 Bxa2 34. Ra4 Be6 35. Rxa6 f5 36. gxf5 Bxf5 37. Kg3 g6 38. Ne4 Rd7 39. Kf4 Be6 40. Ra8 Rd5 41. Ra7 Rd7 42. Ra5 Rd3 43. Ra7 Rd7 44. Rxd7 Bxd7 45. Ke5 g5 46. Bd2 Kg6 47. Be3 Bh3 48. Bc5 Bxc5 49. Nxc5 Bg2 50. f4
1204847,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d3 Bd6 13. Re1 Bf5 14. Qf3 Qh4 15. g3 Qh3 16. Bxd5 cxd5 17. Qxd5 Rad8 18. Qg2 Qh5 19. Be3 Bh3 20. Qh1 f5 21. Bb6 Rd7 22. Qd5+ Kh8 23. Nd2 Bxg3 24. Qxd7 Bf4 25. Qb7 Bxd2 26. Bd4 Rg8 27. Re7 Bc1 28. Re1 Bf4 29. Re3 Bxe3 30. Bxe3 Re8 31. Bd4 Qg4+ 32. Kh1 h6 33. f4 Re7 34. Qa8+ Kh7 35. Be5 Qe2 36. Rg1 Bg4 37. Rxg4 fxg4 38. d4 Qf1#
1205465,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d3 Bd6 13. Re1 Bf5 14. Qf3 Qh4 15. g3 Qh3 16. Be3 Bxd3 17. Nd2 Qf5 18. Rad1 Rfe8 19. Qxf5 Bxf5 20. Bxd5 cxd5 21. Nb3 Be6 22. Bc5 Bc7 23. Nd4 Rac8 24. b4 Bd7 25. Nc2 Rxe1+ 26. Rxe1 Re8 27. Rxe8+ Bxe8 28. Ne3 Bd8 29. Nxd5 Bc6 30. Ne3 Bf3 31. Nf5 Be4 32. Ne3 Bf3 33. Bd4 Bg5 34. Nf5 g6 35. Be3
1206054,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. d4 exd4 10. e5 Ne4 11. cxd4 Bf5 12. Nc3 Nxc3 13. bxc3 Qd7 14. Bc2 Na5 15. Bg5 Ba3 16. Nh4 Bxc2 17. Qxc2 Qg4 18. Qf5 Qxf5 19. Nxf5 Nc4 20. Bc1 Rfe8 21. Bxa3 Nxa3 22. Ne3 c6 23. f4 Rab8 24. Rac1 Nc4 25. Nxc4 bxc4 26. Rb1 f6 27. Kf2 fxe5 28. dxe5 Kf7 29. Ke3 c5 30. Rxb8 Rxb8 31. f5 Rb2 32. Rd1 Rxg2 33. Rxd5 Rxh2 34. Rxc5 Rxa2 35. Rc7+ Kf8 36. Ke4 Rd2 37. Rxc4 h5 38. Rc8+ Ke7 39. Rg8 Kf7 40. Rh8 Rh2 41. c4 h4 42. c5 h3 43. c6 Rc2 44. Rxh3 Rxc6 45. Rb3 Rc7 46. Rb8 Ra7 47. e6+ Ke7 48. Kd5 a5 49. Rg8 Kf6 50. Rf8+ Kg5 51. Rf7 Ra8 52. e7
1206825,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Be3 Bg4 16. Qd3 Rae8 17. Nd2 f5 18. Qf1 Qh5 19. f4 Kh8 20. Bxd5 cxd5 21. a4 bxa4 22. Rxa4 g5 23. Raa1 Re6 24. Qf2 Rfe8 25. fxg5 h6 26. gxh6 Bh3 27. Nf3 f4 28. Bxf4 Qxf3 29. Be5+ Rxe5 30. Qxf3 Rxe1+ 31. Kf2 R1e6 32. Qh5 Rf8+ 33. Kg1 Bf5 34. Rf1 Bd3 35. Rxf8+ Bxf8 36. Qxd5 Re1+ 37. Kf2 Re2+ 38. Kf3 Bxh6 39. Qh5 Kg7 40. d5 Re3+ 41. Kf2 Re7 42. Qg4+ Kh7 43. d6 Rf7+ 44. Kg2 Be3 45. Qh5+ Kg8 46. Qg4+ Kh7 47. Qh5+ Kg8 48. Qg4+
1207584,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d3 Bd6 13. Re1 Bf5 14. Qf3 Qh4 15. g3 Qh3 16. Bxd5 cxd5 17. Be3 Rad8 18. Bb6 Rde8 19. Rxe8 Rxe8 20. Nd2 Bg4 21. Qxd5 Qh6 22. Nf1 Re5 23. Qa8+ Bf8 24. Bd4 Rh5 25. b4 Bd7 26. Bc5 Rxc5 27. bxc5 Bc6 28. Qc8 Qf6 29. Nd2 Qxc3 30. Qxc6 Qxa1+ 31. Kg2 Qxa2 32. Ne4 b4 33. Qe8 b3 34. c6 b2 35. c7 b1=Q 36. Qxf8+ Kxf8 37. c8=Q+ Ke7 38. Qc7+ Ke6 39. Qd6+ Kf5 40. g4+ Kxg4 41. h3+ Kf5 42. Ng3+ Kg5 43. Qe5+ Kg6 44. Qf5+
1208292,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. O-O a6 5. Ba4 b5 6. Bb3 Be7 7. Re1 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. Bxd5 cxd5 13. d4 Bd6 14. Re1 Qh4 15. g3 Qh3 16. Qf3 Bg4 17. Qg2 Qh5 18. Be3 Rae8 19. Nd2 Kh8 20. h4 Re6 21. f3 Rg6 22. fxg4 Rxg4 23. Bf2 f5 24. Nf3 f4 25. Ne5 fxg3 26. Bxg3 Rxg3 27. Qxg3 Rf6 28. Qg5 Qe8 29. Ng4 Qf7 30. Nxf6
1208819,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. Re1 Bd6 13. g3 Bf5 14. d4 Qd7 15. Be3 Rae8 16. Nd2 Bg4 17. Qc2 Bf5 18. Qd1 Bg4 19. Qc2 Re7 20. Bg5 Rxe1+ 21. Rxe1 h6 22. Be3 Re8 23. c4 Bf5 24. Qd1 Nb4 25. Nf1 Bg4 26. f3 Bf5 27. a3 bxc4 28. Bxc4 Nc2 29. Re2 Nxe3 30. Nxe3 Bg6 31. Bd3 Bxd3 32. Qxd3 Bc5 33. Nc2 Rxe2 34. Qxe2 Bxd4+ 35. Nxd4 Qxd4+ 36. Kg2 c5 37. b3 Kh7 38. a4 g6 39. Qc4 Qxc4 40. bxc4 g5 41. f4 gxf4
1209483,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d3 Bd6 13. Re1 Bf5 14. Qf3 Qh4 15. g3 Qh3 16. Nd2 Rae8 17. Ne4 Bg4 18. Qg2 Qxg2+ 19. Kxg2 f5 20. h3 Bh5 21. Bf4 Bxf4 22. gxf4 fxe4 23. dxe4 Bf3+ 24. Kxf3 Rxf4+ 25. Kg3 Rfxe4 26. Rxe4 Rxe4 27. f3 Re5 28. c4 bxc4 29. Bxc4 a5 30. Rc1 Rg5+ 31. Kf2 Kf8 32. Bf1 Ne7 33. Rc4 Rd5 34. Ra4 Ke8 35. Bc4 Rd2+ 36. Ke3 Rxb2 37. Rxa5 Kd7 38. f4 Kd6 39. f5 Rh2 40. Bf1 Nd5+ 41. Kf3 Rc2 42. a4 Rc3+ 43. Kf2 Rc2+ 44. Kf3 Rc3+ 45. Kf2 Ne7 46. f6 gxf6 47. Rh5 Rc2+ 48. Kf3 Ra2 49. a5 c5 50. a6 Nc6 51. Ke3 Nb4 52. Bc4 Ra3+ 53. Ke4 Nxa6 54. Rh6 Ra4 55. Rxf6+ Ke7 56. Rxa6 Rxc4+ 57. Kd5
1210332,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. exd5 Nxd5 10. Nxe5 Nxe5 11. Rxe5 c6 12. d4 Bd6 13. Re1 Qh4 14. g3 Qh3 15. Qe2 Bg4 16. Qf1 Qh5 17. Nd2 Rae8 18. f3 Rxe1 19. Qxe1 Bxf3 20. Nxf3 Qxf3 21. Bd2 h5 22. Qd1 Qf5 23. Bc2 Qh3 24. Qf3 g6 25. Bh6 Re8 26. Rf1 Qe6 27. b3 Bf8 28. Bd2 Bg7 29. Kh1 b4 30. cxb4 Bxd4 31. Bd3 Re7 32. Bxa6 Ra7 33. b5 Nf6 34. Re1 Qh3 35. a4 Ng4 36. Re8+ Kh7 37. Re2 Ne5 38. Qf4 Qd7 39. Bc8 Qd8 40. b6 Qxb6 41. Rxe5 Bxe5 42. Qxe5 Qxb3 43. a5 Qd1+ 44. Qe1 Qf3+ 45. Kg1 h4 46. a6 h3 47. Qf1 Qe4 48. Bb7 Kg8 49. Be1 Qb1 50. Bf2 Rxb7 51. axb7 Qxb7 52. Qxh3 Qb1+ 53. Qf1 Qe4 54. Qe1 Qf3 55. Qe5 f6 56. Qf4 Qc3 57. Kg2 f5 58. Qd6 Kf7 59. Qc5 Qf6 60. Bd4 Qe6 61. Qe5
1211199,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d5 9. d4 exd4 10. e5 Ne4 11. cxd4 Bb4 12. Nbd2 Bf5 13. a3 Be7 14. Bc2 f6 15. Nxe4 dxe4 16. Nh4 Nxd4 17. Nxf5 Nxf5 18. Qg4 fxe5 19. Bxe4 g6 20. Bxa8 Qxa8 21. Rxe5 Bd6 22. Re2 Qd5 23. Qe4 Qd1+ 24. Re1 Qb3 25. Qe6+ Qxe6 26. Rxe6 a5 27. Re4 a4 28. Bf4 Bxf4 29. Rxf4 Rd8 30. g4 Nd4 31. Kf1 g5 32. Rf6 Kg7 33. Ra6 Nf3 34. Rc1 Rd7 35. Rac6 Nd2+ 36. Kg2 Nc4 37. Rc5 c6 38. Rxg5+ Kf7 39. Rc5 Rd2 40. Rxc6 Nxb2 41. R1c5 Nd3 42. Rxb5
