id,MaxEval,MinEval,FinalEval,W<=10,W<=25,W<=50,W<=100,W<=200,W<=500,W>500,B<=10,B<=25,B<=50,B<=100,B<=200,B<=500,B>500,Wprojection,Bprojection,DifProjection
682703,76,-1400,-1400,8,2,0,3,7,2,1,12,5,3,1,3,1,0,1099,-10050,-8951
683170,92,-54,7,11,2,2,2,0,0,0,13,6,1,2,0,0,0,1528,-54,1474
683624,829,1,743,12,8,5,4,1,1,0,17,8,4,5,3,2,0,24157,0,24157
684250,121,-787,-781,12,5,2,5,1,0,1,19,8,4,1,1,0,0,2263,-6211,-3948
684825,99999,-7,99999,11,11,2,0,1,0,0,14,5,5,1,2,1,2,10727,-7,10720
685352,88,-884,-793,9,6,3,5,4,1,0,12,6,6,1,3,0,0,929,-15017,-14088
685872,267,-17,8,34,7,10,1,2,0,0,38,9,5,4,2,0,0,10567,-17,10550
686742,193,-1031,-838,9,5,3,2,6,2,0,11,8,4,3,6,0,0,3304,-10263,-6959
687293,95,-99994,-99993,18,8,7,6,2,2,3,28,9,6,4,0,1,2,1525,-42074,-40549
688073,303,-16,0,10,10,0,6,1,1,0,14,9,2,3,4,0,0,4632,-16,4616
688636,2287,-47,2287,32,10,8,0,1,0,0,33,12,6,2,3,2,1,12434,-208,12226
689504,93,-887,0,10,3,1,7,4,2,0,9,7,5,3,2,4,0,1612,-8860,-7248
690045,88,-99999,-99999,7,0,3,5,3,1,1,14,2,3,5,0,0,0,1076,-13733,-12657
690526,240,-285,0,23,15,7,0,3,1,0,28,10,8,3,1,1,0,5475,-2176,3299
691317,122,-90,66,14,4,8,6,0,0,0,18,8,5,3,2,0,0,2851,-445,2406
691911,902,-7,841,22,11,9,3,2,0,1,31,12,10,5,6,1,0,27948,-7,27941
692887,967,24,923,10,8,2,1,0,0,0,7,10,1,1,3,1,0,8076,0,8076
694640,68,-15,0,12,8,3,1,0,0,0,16,8,4,0,0,0,0,1569,-21,1548
695146,155,-99997,-99997,8,6,1,0,0,0,2,15,4,1,2,0,0,0,1581,-4905,-3324
695585,187,-100000,-100000,16,7,9,3,5,1,1,26,5,8,5,1,1,0,2055,-21649,-19594
696293,230,-341,0,30,16,6,1,2,1,0,41,11,6,5,1,1,0,1643,-4467,-2824
697245,183,-99995,-99995,6,4,1,2,1,3,1,14,4,1,1,2,0,0,1411,-9716,-8305
697680,99999,12,99999,11,3,0,2,0,0,0,10,1,2,2,0,0,1,3946,0,3946
698057,979,21,979,20,8,3,6,4,1,0,28,6,12,8,6,0,0,46887,0,46887
698912,785,19,583,9,7,1,1,1,1,0,12,2,4,4,4,0,0,11707,0,11707
699403,1150,-75,1150,16,8,7,2,1,1,0,21,7,5,3,4,3,0,23344,-304,23040
700087,173,-92,1,20,6,2,1,1,0,0,24,6,3,2,0,0,0,3052,-716,2336
700702,662,-1115,-1115,9,5,0,3,1,0,2,12,6,5,1,2,1,0,4327,-4208,119
701212,132,-871,-871,11,4,4,5,1,2,0,18,5,6,2,1,0,0,2057,-7559,-5502
701773,1347,-125,1047,17,9,7,9,3,1,0,20,8,8,9,4,2,1,41533,-975,40558
702544,568,35,567,6,9,5,1,0,0,0,6,7,6,3,2,0,0,6620,0,6620
703011,77,-37,0,10,4,3,3,0,0,0,9,5,4,2,0,0,0,1124,-89,1035
703440,99996,-70,99996,20,5,5,2,1,0,0,18,7,3,3,2,2,1,17636,-141,17495
704053,235,-361,0,13,5,2,1,2,1,0,19,2,1,1,1,1,0,2862,-489,2373
704530,360,-35,360,12,6,1,2,2,1,0,10,7,5,2,3,1,0,4230,-101,4129
705029,696,33,685,11,7,0,1,0,0,0,10,6,2,3,0,1,0,9372,0,9372
705474,106,-824,-750,10,3,1,3,1,0,1,9,3,5,1,2,0,0,1423,-6322,-4899
705889,72,-684,-591,12,5,2,0,0,2,0,13,5,2,2,0,0,0,1180,-2426,-1246
706340,49,-99993,-1265,10,3,7,2,1,3,2,16,7,4,2,2,1,1,681,-16484,-15803
706896,99998,-27,1106,18,6,5,2,1,1,1,22,8,8,8,5,1,1,51023,-27,50996
707690,99994,-25,99994,33,12,13,8,4,0,1,39,11,16,8,8,0,1,30401,-220,30181
709546,990,27,715,10,6,3,1,0,3,0,14,5,2,2,1,2,1,16328,0,16328
710043,914,-101,773,16,8,4,2,4,1,0,18,8,3,4,5,0,1,16247,-291,15956
710687,68,-100,39,29,10,8,2,0,0,0,40,10,3,4,0,0,0,3740,-336,3404
711549,71,-817,-796,13,4,4,2,3,2,0,20,7,3,0,2,0,0,1122,-15406,-14284
712118,164,-68,0,17,5,1,1,2,0,0,19,3,4,2,1,0,0,1933,-272,1661
712642,143,-1146,-1146,13,4,2,3,3,3,0,16,4,2,3,4,0,0,1305,-8976,-7671
713155,494,-1700,-1700,13,12,10,10,7,5,0,34,6,11,5,6,3,0,10317,-23952,-13635
714078,86,-669,-596,11,4,5,3,5,0,0,10,7,9,1,1,1,0,1662,-10927,-9265
714610,117,-99997,-2861,15,11,10,7,7,4,4,37,10,4,7,1,4,3,1844,-50127,-48283
715563,120,-1542,-1542,8,5,2,2,4,3,1,16,4,3,1,4,2,0,1882,-27578,-25696
716095,430,-434,0,38,16,12,9,5,1,0,48,10,9,11,6,2,0,9197,-8845,352
717276,75,-411,0,17,10,9,10,3,2,0,28,10,11,7,2,3,0,893,-16190,-15297
718168,83,-100,-93,3,1,2,3,0,0,0,6,2,2,1,0,0,0,922,-253,669
718502,783,-772,123,5,5,0,0,0,2,4,12,3,0,0,0,3,3,3936,-2071,1865
718937,1281,-58,1281,10,12,8,3,3,0,0,15,7,8,9,4,2,0,30583,-181,30402
719656,912,-18,912,18,7,3,2,0,0,0,17,9,6,5,1,1,0,11052,-33,11019
721979,484,-951,0,14,5,5,2,1,4,0,19,8,1,5,1,2,1,7114,-7398,-284
722608,109,-171,0,15,6,2,1,2,0,0,18,7,2,2,1,0,0,1451,-828,623
723148,738,27,737,14,5,1,1,2,1,0,12,4,3,2,1,3,0,9182,0,9182
723636,6297,-563,6297,16,8,4,2,4,0,1,19,11,4,1,3,4,1,16794,-1562,15232
724345,79,-99994,-1923,10,4,4,1,4,1,1,15,5,2,2,2,0,1,1278,-15902,-14624
724838,82,-383,-343,17,5,6,5,5,0,0,20,9,7,4,3,0,0,1470,-5337,-3867
725523,79,-942,-942,9,2,4,1,1,3,0,16,5,1,0,0,2,0,1370,-11080,-9710
725973,70,-99989,-99989,12,9,4,9,2,1,1,28,7,5,2,2,0,0,1216,-30780,-29564
726662,220,-99997,-99997,6,3,4,5,5,3,2,9,7,3,5,6,2,0,2060,-13260,-11200
727227,77,-100000,-100000,7,7,4,5,2,1,1,18,9,1,1,1,0,0,1643,-11090,-9447
727758,99997,-80,99997,15,7,4,3,2,2,1,18,6,6,5,5,2,2,38529,-121,38408
728450,123,-832,-710,12,2,5,6,0,2,0,15,8,6,2,1,0,0,2229,-3502,-1273
729004,103,-1330,-1311,41,12,11,4,2,1,1,50,12,12,5,0,1,0,1625,-14443,-12818
730097,296,-99997,-99997,9,5,6,2,5,1,2,20,4,5,1,4,0,0,2773,-13038,-10265
730674,403,-930,-930,11,9,5,3,4,0,1,15,6,9,7,0,1,0,13189,-3456,9733
731302,133,-721,-706,12,6,4,9,3,2,0,16,8,6,7,3,0,0,2002,-14943,-12941
731944,1469,-102,1048,25,11,5,4,3,0,1,34,12,9,2,6,1,1,29133,-297,28836
732875,566,-251,293,18,6,6,4,2,3,0,14,8,5,8,3,3,0,9077,-1141,7936
733538,255,0,0,16,9,1,3,0,1,0,21,4,6,1,1,0,0,2652,0,2652
734118,73,0,0,8,1,0,1,0,0,0,11,1,0,0,0,0,0,1080,0,1080
734477,1762,0,1762,9,8,2,3,2,0,0,8,6,4,3,6,1,1,14525,0,14525
735005,151,-82,0,32,9,4,0,1,1,0,35,9,5,2,2,0,0,3249,-399,2850
735818,295,-782,-782,12,12,2,2,4,3,0,18,10,3,1,5,2,0,2966,-10357,-7391
736450,77,-859,-763,15,9,3,0,2,1,0,20,10,2,1,0,0,0,1648,-17612,-15964
737031,82,-99990,-1961,9,3,7,1,2,2,1,16,5,2,1,2,0,1,1420,-11329,-9909
737527,834,-79,834,7,6,4,3,1,0,0,12,5,6,2,3,1,0,13164,-81,13083
738066,118,-694,-636,12,7,2,1,3,1,0,19,6,4,3,1,0,0,2771,-6998,-4227
738641,62,-99998,-99998,8,4,1,0,2,1,2,11,7,1,1,0,0,0,997,-7805,-6808
739056,132,-1386,-1386,8,11,2,1,0,2,1,17,8,2,3,0,0,0,1215,-10485,-9270
739593,233,-682,233,12,7,5,2,4,0,1,18,9,1,3,3,1,1,1408,-7568,-6160
740197,1179,-64,1166,9,7,5,1,1,0,0,11,3,6,3,1,3,0,11195,-127,11068
740713,446,-100000,-100000,14,8,8,5,5,6,1,27,8,7,4,5,3,1,3666,-41359,-37693
741541,229,-50,-7,18,11,6,4,1,1,0,21,10,5,3,4,0,0,4006,-402,3604
742224,158,-123,-25,9,4,6,6,1,0,0,9,9,4,5,1,0,0,2703,-588,2115
742739,701,-218,-177,22,12,6,4,3,6,0,39,5,8,6,4,4,0,27861,-1128,26733
743709,1139,-120,1139,11,11,9,11,7,5,1,17,20,7,6,9,6,1,28236,-320,27916
744674,115,-569,-569,8,2,3,1,0,0,1,9,3,3,2,0,0,0,1408,-1045,363
745055,1137,0,1075,10,6,4,1,0,0,0,17,2,1,2,1,4,0,10969,0,10969
745552,492,-78,264,10,6,1,2,6,1,0,10,5,1,4,5,2,0,8025,-89,7936
746062,821,-193,663,24,14,4,7,5,0,0,34,6,12,9,2,1,1,37085,-557,36528
747006,116,-820,-820,9,6,0,2,1,1,1,15,2,3,1,2,0,0,1360,-2966,-1606
747453,59,-99995,-99995,10,2,1,0,3,3,1,13,5,0,2,1,0,0,691,-14376,-13685
747861,73,-99998,-99998,11,1,3,4,3,2,2,21,2,2,1,4,2,0,1164,-11100,-9936
748403,1090,-157,1090,17,11,8,3,2,0,0,20,14,5,9,2,1,0,25773,-1016,24757
749190,750,-165,750,20,6,4,3,2,2,0,19,7,9,2,5,0,1,6780,-255,6525
749862,1037,-498,919,15,3,7,4,7,3,0,23,8,4,4,9,4,1,35675,-5417,30258
750679,689,-19,689,14,4,6,2,0,0,0,15,10,9,1,0,1,0,11307,-19,11288
751295,1157,25,1157,9,7,2,1,2,0,0,13,3,2,6,1,3,0,21389,0,21389
751813,315,-1295,-1295,23,16,11,11,7,3,1,37,16,7,11,4,5,0,4860,-32096,-27236
752910,1498,-65,1137,7,8,2,3,0,2,0,8,6,5,4,3,4,0,26477,-117,26360
753441,544,-39,544,16,3,2,1,1,0,0,13,3,4,3,1,1,0,6031,-58,5973
753905,81,-108,-101,14,7,2,2,0,0,0,16,4,7,0,0,0,0,1403,-703,700
754426,188,0,4,21,9,6,4,0,0,0,18,12,9,3,0,0,0,5449,0,5449
755116,72,-99999,-99999,11,3,0,3,3,1,1,13,6,3,2,0,1,0,1358,-5241,-3883
755580,99997,-109,99997,21,5,3,0,0,1,2,23,6,5,2,1,0,3,25145,-392,24753
756237,120,-99994,-99994,19,5,1,1,2,0,2,19,9,3,2,0,0,0,1296,-11928,-10632
756812,110,-126,0,14,8,2,3,3,0,0,14,10,2,5,2,0,0,2275,-887,1388
757380,167,0,0,32,12,10,5,0,0,0,39,7,15,2,0,0,0,5285,0,5285
758306,84,-926,-894,9,3,5,1,1,2,0,18,3,2,1,0,2,0,1822,-8834,-7012
758800,95,-564,-500,12,10,1,5,6,2,0,20,9,4,7,4,1,0,1066,-9727,-8661
759511,138,-1044,-1044,9,6,6,3,1,3,0,19,6,3,3,2,0,0,2298,-7537,-5239
760086,101,0,50,8,4,5,1,0,0,0,10,4,6,0,0,0,0,1904,0,1904
760516,62,-1215,-1215,10,3,4,2,3,2,0,17,6,2,0,1,0,0,1241,-9396,-8155
761018,277,-16,2,39,15,6,5,3,1,0,48,14,8,6,2,1,0,8486,-21,8465
762133,254,-806,-765,10,17,7,3,2,1,1,21,11,11,2,3,0,0,3670,-8727,-5057
762868,794,-160,0,17,11,1,2,1,2,1,23,7,5,5,4,1,0,12241,-902,11339
763573,130,-42,0,22,10,8,3,0,0,0,23,12,7,2,1,0,0,4029,-113,3916
764304,699,5,670,8,9,2,2,1,0,0,12,4,4,3,4,0,0,13437,0,13437
764819,99995,-60,99994,10,4,2,2,0,2,0,15,1,2,1,3,2,1,15067,-94,14973
765317,2278,-29,1908,20,3,2,5,4,1,2,23,6,6,8,5,3,2,39432,-30,39402
766122,65,-99993,-99993,9,3,1,1,3,1,1,14,5,1,0,0,1,0,998,-6446,-5448
766544,312,-6,310,12,5,5,1,1,0,0,13,7,2,2,1,1,0,3045,-11,3034
767036,952,10,952,11,6,2,1,3,0,0,16,4,4,6,2,2,0,19196,0,19196
767622,150,41,150,12,2,0,0,0,0,0,10,3,2,0,0,0,0,2173,0,2173
768006,569,13,420,16,8,4,3,3,0,0,19,8,7,6,0,1,0,13001,0,13001
768678,1400,-100000,-100000,15,4,6,4,0,1,2,19,6,2,3,0,2,2,13716,-10167,3549
769265,95,-1030,-788,12,9,5,5,5,1,0,25,10,7,2,1,1,0,1382,-18919,-17537
769976,1024,-28,995,4,2,8,3,0,0,0,10,3,4,0,5,1,0,12238,-73,12165
770434,1316,7,1025,16,2,4,5,1,3,0,16,4,5,4,4,4,0,27377,0,27377
771038,991,-80,991,9,7,1,1,1,3,0,17,8,4,4,3,3,0,24055,-336,23719
772374,842,-23,822,12,7,4,3,1,0,0,14,5,8,3,4,0,0,14216,-23,14193
772965,423,-322,0,31,9,4,2,0,2,1,34,8,6,3,1,1,1,4726,-1610,3116
773774,784,-24,784,13,6,5,4,2,1,0,11,9,4,5,1,3,0,13303,-24,13279
774356,110,-1066,-1066,13,8,7,3,4,1,0,24,12,3,2,0,0,0,1474,-28071,-26597
775034,803,-941,-895,13,6,5,2,1,2,3,19,7,4,7,2,1,1,15335,-2253,13082
775706,143,-300,-49,9,3,10,4,1,1,0,16,8,2,6,1,1,0,2058,-3454,-1396
776310,83,-830,-830,12,9,11,9,3,1,0,26,13,6,5,3,0,0,1240,-23930,-22690
777088,145,-1014,-1014,11,4,4,9,4,4,0,19,7,8,6,1,2,0,1807,-22238,-20431
777782,112,-933,-933,8,7,0,3,5,1,0,16,6,3,1,0,1,0,1734,-9429,-7695
778317,355,-99990,-3731,22,15,11,10,7,2,3,47,13,10,6,2,2,2,13362,-42651,-29289
779454,1805,-72,1805,13,3,6,6,3,2,0,13,6,7,3,5,3,2,21485,-137,21348
780082,99995,-19,1428,12,7,3,2,0,1,1,16,3,3,3,0,3,2,10406,-26,10380
780629,264,-747,-747,14,10,7,4,1,2,1,23,4,9,7,2,1,0,3705,-19060,-15355
781358,982,-20,913,15,16,6,4,0,0,0,20,11,11,10,1,0,0,28215,-20,28195
782164,173,-25,3,20,5,4,1,2,0,0,22,7,4,3,0,0,0,2580,-109,2471
782782,97,-99996,-1073,8,3,2,5,2,2,1,14,3,4,2,0,1,1,1301,-16401,-15100
783241,995,-244,995,12,5,3,7,3,0,0,14,5,4,7,3,3,0,13002,-2014,10988
783849,1224,-8,1222,11,0,1,7,1,2,0,6,4,4,5,7,3,0,23900,-8,23892
784364,70,-171,33,8,5,2,6,1,0,0,9,6,2,3,3,0,0,1116,-1393,-277
784833,72,-874,-855,6,7,1,2,0,1,1,11,7,1,0,1,0,0,1074,-7290,-6216
785246,418,-68,411,12,6,2,6,2,0,0,12,5,5,7,1,1,0,7811,-213,7598
786260,211,-100000,-100000,11,8,3,4,2,3,1,18,8,5,1,4,1,0,1971,-3652,-1681
786869,103,-122,-46,27,10,12,6,0,0,0,36,17,10,2,0,0,0,2146,-5026,-2880
787823,169,23,23,21,6,5,1,0,0,0,22,8,4,2,0,0,0,4125,0,4125
788436,122,-50,-12,13,4,1,2,0,0,0,13,8,2,1,0,0,0,1964,-122,1842
788910,1229,-957,1229,7,2,7,4,4,8,1,8,3,8,3,9,4,3,16188,-9161,7027
789527,134,-65,-65,9,6,0,2,1,0,0,11,4,2,2,0,0,0,1918,-116,1802
789930,156,-99999,-99999,14,2,1,2,0,0,2,15,3,3,1,0,0,0,1775,-14000,-12225
790368,87,-946,-943,11,5,4,3,3,2,0,17,6,6,1,2,0,0,1388,-13274,-11886
790935,73,-892,-873,9,7,6,2,1,0,0,20,7,3,1,0,0,0,1459,-14713,-13254
791482,115,-369,-369,12,3,3,4,0,1,0,14,7,5,1,0,0,0,2466,-788,1678
791970,96,-800,-749,6,7,2,7,4,1,0,22,2,3,4,3,1,0,1161,-23008,-21847
792567,163,-23,-2,4,10,2,5,1,0,0,8,7,2,5,1,0,0,2413,-27,2386
793031,106,-1034,-1034,12,4,8,7,4,2,0,18,12,3,5,2,0,0,1570,-28576,-27006
793686,235,-60,0,20,11,4,5,1,0,0,23,10,6,6,0,0,0,5564,-212,5352
794389,108,-100000,-100000,5,8,0,0,4,10,1,12,4,4,3,2,6,1,1184,-25921,-24737
794933,697,-99997,697,10,2,2,1,1,1,2,17,5,0,2,1,2,2,7461,-2552,4909
795478,287,-1003,-1003,11,6,6,6,5,0,0,27,6,7,2,2,0,0,4768,-13045,-8277
796166,631,-1751,-1751,11,6,4,5,3,1,2,13,11,6,5,2,1,0,6800,-6856,-56
796776,572,-84,0,11,6,2,5,6,0,1,17,5,4,7,6,1,0,11732,-249,11483
797439,485,-99996,-99994,7,5,5,6,8,7,1,22,7,4,4,4,6,1,10269,-15097,-4828
798172,192,-85,-53,22,9,8,3,0,1,0,26,10,7,2,2,0,0,4606,-805,3801
798927,499,-185,-163,4,3,2,1,0,1,1,8,4,1,2,0,2,0,4629,-348,4281
799302,535,-1243,0,42,6,8,7,12,4,1,54,10,9,10,8,3,1,24793,-5223,19570
800580,150,-784,-337,11,6,3,9,1,2,1,15,9,2,5,3,2,0,3172,-5556,-2384
801197,84,-959,-667,7,7,7,4,4,1,0,15,11,5,2,2,1,0,1628,-20126,-18498
801800,892,-225,860,8,6,6,3,4,0,0,16,4,1,2,5,3,0,8160,-976,7184
802349,87,-737,-728,8,9,3,3,0,4,0,18,5,5,0,3,0,0,1629,-9790,-8161
802899,73,-796,-777,11,7,3,3,1,2,0,19,6,2,2,1,0,0,1255,-11827,-10572
803439,109,-599,-599,19,7,10,6,1,3,2,35,9,10,3,1,2,1,2181,-4647,-2466
804335,106,-868,-868,9,6,2,2,3,2,0,21,7,1,1,2,1,0,1954,-9778,-7824
804896,1230,-35,1230,17,11,6,3,6,0,0,22,14,7,6,5,2,0,46705,-35,46670
805740,212,-244,212,8,7,4,3,0,1,0,9,6,4,2,1,2,0,1533,-933,600
806222,77,-99999,-99999,10,6,3,5,2,2,1,21,3,5,2,1,0,0,845,-27797,-26952
806781,142,-150,-103,11,4,4,5,1,1,0,11,7,5,5,1,0,0,2529,-888,1641
807308,948,-104,948,16,4,6,3,1,0,0,20,6,5,3,4,1,0,8617,-581,8036
807943,1040,-20,990,20,15,8,3,0,3,0,39,7,11,4,3,3,1,34941,-47,34894
808940,945,-83,928,12,11,12,3,2,1,1,14,12,3,7,4,1,2,10259,-349,9910
809638,98,-99995,-784,9,5,10,4,1,1,2,15,10,4,4,0,1,1,1789,-12536,-10747
810225,968,0,968,11,4,7,1,2,0,0,12,4,5,7,2,2,0,19238,0,19238
810782,1184,-94,1184,12,8,4,2,2,0,1,14,6,8,4,2,2,1,19761,-94,19667
811389,263,0,7,13,8,11,1,1,1,0,15,8,6,5,2,0,0,5248,0,5248
811991,474,-109,0,28,14,6,2,0,3,0,37,10,4,1,2,3,0,4261,-321,3940
812847,976,-712,961,8,6,4,0,0,1,1,15,2,2,1,0,1,1,5247,-1365,3882
813287,1037,-1357,-1357,13,4,5,2,1,0,2,17,4,4,4,3,1,0,9460,-1022,8438
813860,76,-100000,-100000,12,6,4,3,1,2,1,18,7,4,3,0,0,0,1619,-7150,-5531
814415,277,-14,277,18,7,2,5,0,0,0,19,6,5,5,0,1,0,3397,-14,3383
815028,99,-99992,-99992,11,6,3,1,1,2,1,12,7,4,3,1,0,0,1498,-4000,-2502
815522,208,-99985,-1165,10,7,7,4,6,0,3,15,7,3,8,6,0,1,3533,-13575,-10042
816168,101,-694,0,12,7,5,2,2,2,0,22,4,4,2,3,1,0,1236,-4557,-3321
816775,61,-888,-888,11,3,6,4,2,0,1,20,5,4,2,0,0,0,767,-5489,-4722
817317,959,-64,959,12,6,8,6,1,2,0,16,6,3,2,8,3,0,13214,-114,13100
817955,757,13,757,12,9,5,5,0,0,0,12,11,8,5,3,0,0,11143,0,11143
818584,65,-932,-901,6,9,3,3,3,1,0,18,8,4,0,1,0,0,1403,-6123,-4720
819133,161,-2054,-1711,5,3,1,4,2,2,1,10,4,0,3,1,2,0,1438,-8438,-7000
819553,855,-20,620,11,8,2,3,3,1,0,20,4,3,3,5,1,0,8784,-20,8764
820162,1162,-70,1162,13,4,7,0,2,3,0,19,5,5,6,2,4,0,27247,-120,27127
820831,179,-99993,-1275,14,7,7,2,2,2,1,20,7,8,2,1,1,1,2131,-10735,-8604
821486,714,-205,714,11,8,4,9,6,2,0,15,12,7,10,2,4,0,23037,-2166,20871
822244,162,-99999,-99999,17,9,5,2,3,0,1,23,12,6,0,1,1,0,2749,-7015,-4266
822931,1061,-565,1061,14,8,8,6,3,1,0,21,15,4,5,4,3,1,20291,-4686,15605
823740,99994,-53,99991,19,11,4,0,2,0,1,25,6,8,7,4,2,2,73625,-53,73572
824561,296,-692,-692,7,9,6,2,3,0,2,16,3,6,3,2,2,1,5096,-6064,-968
825116,112,-1187,-1187,6,3,3,4,1,1,1,9,5,3,5,0,0,0,1251,-7426,-6175
825551,167,-694,-682,9,12,4,2,4,3,0,19,9,6,3,3,1,0,3807,-8789,-4982
826220,113,-1274,-1274,11,14,7,5,2,3,0,34,4,3,1,3,3,0,1658,-25655,-23997
826961,1500,-206,1500,9,7,2,3,6,1,0,13,7,9,5,2,5,0,33022,-807,32215
827618,147,-204,-204,6,6,6,1,1,0,0,12,3,3,3,0,0,0,1943,-642,1301
828049,842,0,728,15,4,7,2,1,0,0,14,6,7,3,5,0,0,18206,0,18206
828640,123,-171,-13,10,3,8,0,3,0,0,11,9,1,2,3,0,0,1425,-761,664
829149,99992,-112,99983,23,7,3,5,5,1,0,22,6,5,6,8,1,2,21348,-1204,20144
829926,1633,-130,1633,22,10,1,4,1,3,0,30,3,8,7,7,2,1,29542,-1333,28209
830793,75,-99997,-99997,7,1,4,3,1,0,2,11,4,2,2,0,0,0,917,-8089,-7172
831211,174,-99999,-99999,8,5,0,0,1,3,2,11,3,3,2,2,0,1,1607,-10731,-9124
831660,185,0,11,24,11,8,1,0,0,0,30,7,6,4,0,0,0,5472,0,5472
832397,143,-18,0,22,15,2,1,1,0,0,28,7,7,4,0,0,0,4408,-18,4390
833119,100,-1101,-1073,14,7,6,3,3,0,1,18,11,8,2,0,0,0,2223,-13821,-11598
833748,971,-58,803,12,6,5,4,1,3,0,17,10,4,6,5,2,0,17837,-58,17779
834440,313,-99996,-99992,14,7,7,3,4,4,3,23,12,6,2,3,1,2,3817,-31908,-28091
835186,110,-1280,-1280,11,7,7,5,8,1,0,27,11,6,3,2,0,0,1922,-31238,-29316
835921,99998,27,99998,16,8,4,2,0,1,0,17,6,4,5,3,0,2,24528,0,24528
836542,740,-507,-399,8,11,8,1,2,2,1,18,8,2,4,3,2,0,11210,-3893,7317
837150,1124,-285,1124,16,8,1,5,4,1,0,24,4,7,3,6,3,0,31961,-1829,30132
837886,117,-8,111,8,9,5,2,1,0,0,10,9,4,2,2,0,0,2527,-8,2519
838392,222,-99993,-99993,17,8,5,6,4,3,3,22,9,4,4,6,3,1,4550,-18245,-13695
839147,143,-59,0,13,5,3,2,0,0,0,16,6,2,1,0,0,0,2122,-203,1919
839648,1051,-407,1051,8,3,6,3,3,3,0,13,8,3,4,2,3,1,20323,-3014,17309
840248,2049,-27,0,16,13,4,1,1,5,2,21,8,5,7,6,2,2,23257,-58,23199
841015,58,-845,-809,14,1,3,4,2,1,0,17,7,2,2,0,0,0,946,-7719,-6773
841523,142,-1425,-995,8,6,2,4,1,1,1,12,7,1,3,1,1,0,1829,-17690,-15861
842005,66,-221,0,27,10,8,3,0,0,0,31,14,3,2,0,1,0,1792,-1690,102
842779,149,-1464,-1464,5,3,1,0,1,5,0,10,3,2,2,1,0,0,1282,-9760,-8478
843173,62,-745,-697,14,10,8,3,0,2,0,24,7,7,3,2,0,0,1013,-23594,-22581
843854,99994,-130,99994,21,3,5,5,3,2,0,24,4,6,6,3,3,1,28678,-343,28335
844584,99992,10,99992,16,13,1,1,1,0,0,21,9,4,4,1,2,0,14227,0,14227
845258,102,-308,0,20,11,5,4,5,1,0,29,12,7,2,3,1,0,2060,-2408,-348
846077,423,-42,130,8,2,2,2,1,1,0,13,1,1,3,1,1,0,3215,-163,3052
846504,752,-54,750,10,5,4,0,0,0,0,13,5,0,1,0,0,1,2713,-148,2565
846941,94,-904,-904,9,4,4,2,2,2,0,18,2,1,3,0,0,0,1196,-9394,-8198
847410,1383,-104,1383,16,9,7,5,3,0,0,18,8,13,6,4,1,0,33921,-316,33605
848170,64,-2886,-2886,10,7,2,2,4,3,0,17,5,3,2,2,1,0,1055,-13927,-12872
848694,621,-870,-800,11,7,13,7,2,4,1,23,8,9,4,3,3,1,4280,-26572,-22292
849480,916,-209,734,10,5,4,3,4,2,0,15,5,2,2,4,4,0,15306,-636,14670
850042,1049,-893,-889,11,5,6,4,4,6,1,22,6,4,3,4,5,0,23246,-7613,15633
850757,156,-100000,-100000,13,2,5,1,5,5,1,16,9,3,1,0,3,2,1372,-29134,-27762
851356,259,-937,259,6,6,2,0,1,1,4,9,8,1,0,0,1,4,1931,-4158,-2227
851823,100000,-455,100000,10,6,4,6,7,3,3,21,6,2,7,4,7,5,48536,-1848,46688
852619,180,-981,-981,7,3,3,1,1,0,1,6,6,1,3,1,0,0,2348,-981,1367
853003,76,-99999,-99999,11,11,2,1,0,2,1,19,7,2,1,1,0,0,1255,-7376,-6121
853535,112,5,5,9,5,1,0,1,0,0,7,6,2,1,0,0,0,1371,0,1371
853929,825,0,750,15,6,5,3,4,0,0,21,3,10,5,4,1,0,15686,0,15686
854634,76,-32,-32,3,4,1,2,0,0,0,7,2,1,1,0,0,0,836,-32,804
854965,705,31,705,16,5,5,2,0,0,0,18,2,8,5,3,0,0,15025,0,15025
855569,80,-1036,-909,12,3,7,6,5,4,0,19,5,7,4,5,2,0,1106,-25181,-24075
856241,65,-100000,-100000,12,8,4,4,1,1,1,16,9,6,2,1,1,0,839,-6478,-5639
856822,91,-1577,-1577,17,6,8,9,1,1,0,33,12,3,2,1,0,0,1792,-28180,-26388
857594,1265,-15,1265,6,6,3,0,1,0,0,5,8,3,1,0,1,1,4578,-15,4563
858014,200,-1001,-1001,6,2,5,1,3,1,1,15,3,1,4,1,1,0,1364,-7277,-5913
858475,1739,-60,1736,21,8,5,4,1,2,1,25,9,8,5,4,3,1,29537,-109,29428
859295,96,-2,4,14,7,3,1,0,0,0,12,9,3,2,0,0,0,2250,-2,2248
859784,163,-188,138,7,3,4,4,0,0,0,10,4,1,2,2,0,0,1482,-955,527
860198,82,-37,-12,17,3,3,1,0,0,0,14,11,1,1,0,0,0,2150,-144,2006
860723,109,-1353,-1353,20,4,9,4,1,0,1,25,10,5,4,1,0,0,2198,-19553,-17355
861431,324,-99999,-99999,16,11,4,1,2,0,1,22,9,3,2,0,1,0,5126,-6380,-1254
862052,64,-1478,-1478,11,4,4,5,5,0,1,18,9,2,3,0,0,0,1253,-14768,-13515
862620,769,-147,645,22,8,7,9,3,1,0,25,12,5,5,8,1,0,23076,-930,22146
